"Time (ms)","Recording (a.u.)"
1.633395204E1,-1.271305699E-2
1.635478617E1,-1.306334697E-2
1.637562029E1,-1.350000128E-2
1.639645441E1,-1.396384649E-2
1.641728853E1,-1.435410604E-2
1.643812266E1,-1.469695009E-2
1.645895678E1,-1.503675245E-2
1.647979090E1,-1.537978835E-2
1.650062502E1,-1.572685502E-2
1.652145915E1,-1.602871716E-2
1.654229327E1,-1.625574939E-2
1.656312739E1,-1.650187373E-2
1.658396151E1,-1.673363708E-2
1.660479564E1,-1.689917967E-2
1.662562976E1,-1.705275849E-2
1.664646388E1,-1.723407395E-2
1.666729800E1,-1.740050316E-2
1.668813213E1,-1.747038588E-2
1.670896625E1,-1.753398590E-2
1.672980037E1,-1.762460545E-2
1.675063449E1,-1.766693406E-2
1.677146862E1,-1.767623052E-2
1.679230274E1,-1.768485084E-2
1.681313686E1,-1.773604378E-2
1.683397098E1,-1.772003993E-2
1.685480511E1,-1.761319302E-2
1.687563923E1,-1.758419909E-2
1.689647335E1,-1.754439622E-2
1.691730747E1,-1.743629947E-2
1.693814160E1,-1.736589707E-2
1.695897572E1,-1.731116883E-2
1.697980984E1,-1.720316336E-2
1.700064396E1,-1.706632227E-2
1.702147809E1,-1.700362191E-2
1.704231221E1,-1.694308221E-2
1.706314633E1,-1.680827700E-2
1.708398045E1,-1.671268977E-2
1.710481458E1,-1.662029885E-2
1.712564870E1,-1.648418792E-2
1.714648282E1,-1.635695994E-2
1.716731694E1,-1.621959358E-2
1.718815107E1,-1.612866856E-2
1.720898519E1,-1.608766057E-2
1.722981931E1,-1.603827998E-2
1.725065343E1,-1.598914899E-2
1.727148756E1,-1.594198868E-2
1.729232168E1,-1.589972898E-2
1.731315580E1,-1.588223502E-2
1.733398992E1,-1.587246731E-2
1.735482405E1,-1.589657180E-2
1.737565817E1,-1.595886610E-2
1.739649229E1,-1.601064205E-2
1.741732641E1,-1.606888697E-2
1.743816054E1,-1.614772156E-2
1.745899466E1,-1.622832939E-2
1.747982878E1,-1.628898829E-2
1.750066290E1,-1.631329209E-2
1.752149703E1,-1.637934335E-2
1.754233115E1,-1.648064703E-2
1.756316527E1,-1.659423485E-2
1.758399939E1,-1.670290530E-2
1.760483352E1,-1.673796959E-2
1.762566764E1,-1.673759893E-2
1.764650176E1,-1.674486883E-2
1.766733588E1,-1.673093811E-2
1.768817001E1,-1.666110568E-2
1.770900413E1,-1.655324176E-2
1.772983825E1,-1.644501463E-2
1.775067237E1,-1.633029804E-2
1.777150650E1,-1.622366905E-2
1.779234062E1,-1.604281738E-2
1.781317474E1,-1.575937308E-2
1.783400886E1,-1.548293885E-2
1.785484299E1,-1.518386044E-2
1.787567711E1,-1.482785307E-2
1.789651123E1,-1.443098485E-2
1.791734535E1,-1.401909254E-2
1.793817948E1,-1.359416451E-2
1.795901360E1,-1.312533952E-2
1.797984772E1,-1.266492158E-2
1.800068184E1,-1.218686998E-2
1.802151597E1,-1.164914854E-2
1.804235009E1,-1.111478172E-2
1.806318421E1,-1.062000543E-2
1.808401833E1,-1.010080427E-2
1.810485246E1,-9.568274021E-3
1.812568658E1,-9.054671973E-3
1.814652070E1,-8.507449180E-3
1.816735482E1,-7.959494367E-3
1.818818895E1,-7.446274627E-3
1.820902307E1,-6.957927719E-3
1.822985719E1,-6.544212811E-3
1.825069131E1,-6.151790731E-3
1.827152544E1,-5.730515346E-3
1.829235956E1,-5.364528857E-3
1.831319368E1,-5.086236633E-3
1.833402780E1,-4.852966871E-3
1.835486193E1,-4.617917351E-3
1.837569605E1,-4.442112520E-3
1.839653017E1,-4.330093041E-3
1.841736429E1,-4.195554182E-3
1.843819842E1,-4.076947924E-3
1.845903254E1,-3.982701339E-3
1.847986666E1,-3.914682660E-3
1.850070078E1,-3.928230610E-3
1.852153491E1,-4.002078436E-3
1.854236903E1,-4.119659774E-3
1.856320315E1,-4.232534207E-3
1.858403727E1,-4.332469311E-3
1.860487140E1,-4.465274513E-3
1.862570552E1,-4.614243284E-3
1.864653964E1,-4.752391484E-3
1.866737376E1,-4.918804858E-3
1.868820789E1,-5.142807961E-3
1.870904201E1,-5.368728191E-3
1.872987613E1,-5.544000305E-3
1.875071025E1,-5.756009370E-3
1.877154438E1,-6.064554676E-3
1.879237850E1,-6.359659601E-3
1.881321262E1,-6.627142429E-3
1.883404674E1,-6.909092423E-3
1.885488087E1,-7.152778562E-3
1.887571499E1,-7.371392567E-3
1.889654911E1,-7.605484687E-3
1.891738323E1,-7.825911045E-3
1.893821736E1,-8.007824421E-3
1.895905148E1,-8.184237406E-3
1.897988560E1,-8.408322930E-3
1.900071972E1,-8.678624406E-3
1.902155385E1,-8.924156427E-3
1.904238797E1,-9.147356264E-3
1.906322209E1,-9.411197156E-3
1.908405621E1,-9.649140760E-3
1.910489034E1,-9.861458093E-3
1.912572446E1,-1.007816289E-2
1.914655858E1,-1.030898094E-2
1.916739270E1,-1.059883274E-2
1.918822683E1,-1.086629089E-2
1.920906095E1,-1.112579182E-2
1.922989507E1,-1.138944272E-2
1.925072919E1,-1.165026985E-2
1.927156332E1,-1.198899001E-2
1.929239744E1,-1.234180760E-2
1.931323156E1,-1.268323325E-2
1.933406568E1,-1.304096542E-2
1.935489981E1,-1.340572350E-2
1.937573393E1,-1.377508696E-2
1.939656805E1,-1.411206461E-2
1.941740217E1,-1.448879018E-2
1.943823630E1,-1.489015575E-2
1.945907042E1,-1.525671966E-2
1.947990454E1,-1.564848796E-2
1.950073866E1,-1.603771560E-2
1.952157279E1,-1.643066667E-2
1.954240691E1,-1.681424677E-2
1.956324103E1,-1.720884070E-2
1.958407515E1,-1.764360443E-2
1.960490928E1,-1.805830188E-2
1.962574340E1,-1.843927428E-2
1.964657752E1,-1.872143708E-2
1.966741164E1,-1.899405755E-2
1.968824577E1,-1.935889199E-2
1.970907989E1,-1.970800385E-2
1.972991401E1,-1.997015066E-2
1.975074813E1,-2.013937011E-2
1.977158226E1,-2.029588073E-2
1.979241638E1,-2.046808228E-2
1.981325050E1,-2.062461339E-2
1.983408462E1,-2.072315104E-2
1.985491875E1,-2.072324231E-2
1.987575287E1,-2.070013434E-2
1.989658699E1,-2.063845471E-2
1.991742111E1,-2.049929276E-2
1.993825524E1,-2.030879818E-2
1.995908936E1,-2.005412243E-2
1.997992348E1,-1.971417479E-2
2.000075760E1,-1.932830177E-2
2.002159173E1,-1.890208200E-2
2.004242585E1,-1.839218661E-2
2.006325997E1,-1.785950176E-2
2.008409409E1,-1.728893444E-2
2.010492822E1,-1.662362553E-2
2.012576234E1,-1.590219885E-2
2.014659646E1,-1.511474513E-2
2.016743058E1,-1.428268012E-2
2.018826471E1,-1.340376772E-2
2.020909883E1,-1.244547032E-2
2.022993295E1,-1.147972792E-2
2.025076707E1,-1.048105303E-2
2.027160120E1,-9.412405081E-3
2.029243532E1,-8.355659433E-3
2.031326944E1,-7.265103515E-3
2.033410356E1,-6.131364498E-3
2.035493769E1,-4.966303241E-3
2.037577181E1,-3.747570328E-3
2.039660593E1,-2.568250988E-3
2.041744005E1,-1.415389241E-3
2.043827418E1,-2.116747783E-4
2.045910830E1,1.049769693E-3
2.047994242E1,2.303567249E-3
2.050077654E1,3.504945431E-3
2.052161067E1,4.762287252E-3
2.054244479E1,6.057108752E-3
2.056327891E1,7.305868901E-3
2.058411303E1,8.598689921E-3
2.060494716E1,9.906530380E-3
2.062578128E1,1.114581898E-2
2.064661540E1,1.239688508E-2
2.066744952E1,1.366712805E-2
2.068828365E1,1.490925811E-2
2.070911777E1,1.616079733E-2
2.072995189E1,1.743506268E-2
2.075078601E1,1.866607741E-2
2.077162014E1,1.982092857E-2
2.079245426E1,2.099318244E-2
2.081328838E1,2.221232280E-2
2.083412250E1,2.337304316E-2
2.085495663E1,2.450761385E-2
2.087579075E1,2.566746995E-2
2.089662487E1,2.680243552E-2
2.091745899E1,2.788027003E-2
2.093829312E1,2.891065925E-2
2.095912724E1,2.997472323E-2
2.097996136E1,3.105398268E-2
2.100079548E1,3.207253292E-2
2.102162961E1,3.306346387E-2
2.104246373E1,3.401738405E-2
2.106329785E1,3.492220491E-2
2.108413197E1,3.580123559E-2
2.110496610E1,3.668391705E-2
2.112580022E1,3.753575683E-2
2.114663434E1,3.829660267E-2
2.116746846E1,3.904349357E-2
2.118830259E1,3.979197890E-2
2.120913671E1,4.048672691E-2
2.122997083E1,4.109627753E-2
2.125080495E1,4.164812714E-2
2.127163908E1,4.220391065E-2
2.129247320E1,4.273119196E-2
2.131330732E1,4.318514466E-2
2.133414144E1,4.355540872E-2
2.135497557E1,4.383082688E-2
2.137580969E1,4.403436184E-2
2.139664381E1,4.417604953E-2
2.141747793E1,4.430517927E-2
2.143831206E1,4.438290745E-2
2.145914618E1,4.437408224E-2
2.147998030E1,4.432850331E-2
2.150081442E1,4.422361031E-2
2.152164855E1,4.401854798E-2
2.154248267E1,4.376393557E-2
2.156331679E1,4.351318628E-2
2.158415091E1,4.324077815E-2
2.160498504E1,4.292362928E-2
2.162581916E1,4.252335429E-2
2.164665328E1,4.202423245E-2
2.166748740E1,4.152484611E-2
2.168832153E1,4.100828618E-2
2.170915565E1,4.039673507E-2
2.172998977E1,3.975546360E-2
2.175082389E1,3.910959512E-2
2.177165802E1,3.839659691E-2
2.179249214E1,3.761425614E-2
2.181332626E1,3.685385734E-2
2.183416038E1,3.610185906E-2
2.185499451E1,3.528565913E-2
2.187582863E1,3.445617110E-2
2.189666275E1,3.360984847E-2
2.191749687E1,3.274726868E-2
2.193833100E1,3.183551878E-2
2.195916512E1,3.089282103E-2
2.197999924E1,2.999328636E-2
2.200083336E1,2.905773371E-2
2.202166749E1,2.804453298E-2
2.204250161E1,2.702020481E-2
2.206333573E1,2.602412552E-2
2.208416985E1,2.501920983E-2
2.210500398E1,2.399214916E-2
2.212583810E1,2.304532006E-2
2.214667222E1,2.210517041E-2
2.216750634E1,2.107275464E-2
2.218834047E1,2.009249106E-2
2.220917459E1,1.918488368E-2
2.223000871E1,1.826297119E-2
2.225084283E1,1.730477437E-2
2.227167696E1,1.636009850E-2
2.229251108E1,1.543152705E-2
2.231334520E1,1.450000703E-2
2.233417932E1,1.363698952E-2
2.235501345E1,1.281455159E-2
2.237584757E1,1.195393875E-2
2.239668169E1,1.109604910E-2
2.241751581E1,1.026267558E-2
2.243834994E1,9.437889792E-3
2.245918406E1,8.662872948E-3
2.248001818E1,7.914422080E-3
2.250085231E1,7.153328042E-3
2.252168643E1,6.387992762E-3
2.254252055E1,5.641543306E-3
2.256335467E1,4.921145737E-3
2.258418880E1,4.187125713E-3
2.260502292E1,3.442594316E-3
2.262585704E1,2.755244263E-3
2.264669116E1,2.111653332E-3
2.266752529E1,1.462448388E-3
2.268835941E1,8.214415866E-4
2.270919353E1,1.819145109E-4
2.273002765E1,-4.525017575E-4
2.275086178E1,-1.062124269E-3
2.277169590E1,-1.668983372E-3
2.279253002E1,-2.290871460E-3
2.281336414E1,-2.877425170E-3
2.283419827E1,-3.434041515E-3
2.285503239E1,-3.996429034E-3
2.287586651E1,-4.562774207E-3
2.289670063E1,-5.078493617E-3
2.291753476E1,-5.614903755E-3
2.293836888E1,-6.246083416E-3
2.295920300E1,-6.812307052E-3
2.298003712E1,-7.285463624E-3
2.300087125E1,-7.812998258E-3
2.302170537E1,-8.360229433E-3
2.304253949E1,-8.890319616E-3
2.306337361E1,-9.407594800E-3
2.308420774E1,-9.891368449E-3
2.310504186E1,-1.040966623E-2
2.312587598E1,-1.088960934E-2
2.314671010E1,-1.129581593E-2
2.316754423E1,-1.171497442E-2
2.318837835E1,-1.213827170E-2
2.320921247E1,-1.256020553E-2
2.323004659E1,-1.293733902E-2
2.325088072E1,-1.329416968E-2
2.327171484E1,-1.366995275E-2
2.329254896E1,-1.397936232E-2
2.331338308E1,-1.426920667E-2
2.333421721E1,-1.456324197E-2
2.335505133E1,-1.479391940E-2
2.337588545E1,-1.499603596E-2
2.339671957E1,-1.521461364E-2
2.341755370E1,-1.546629518E-2
2.343838782E1,-1.563644595E-2
2.345922194E1,-1.575338282E-2
2.348005606E1,-1.594701409E-2
2.350089019E1,-1.611321792E-2
2.352172431E1,-1.623561420E-2
2.354255843E1,-1.634371281E-2
2.356339255E1,-1.638133638E-2
2.358422668E1,-1.638974249E-2
2.360506080E1,-1.639533788E-2
2.362589492E1,-1.638626494E-2
2.364672904E1,-1.636801846E-2
2.366756317E1,-1.633586548E-2
2.368839729E1,-1.630290411E-2
2.370923141E1,-1.629907265E-2
2.373006553E1,-1.630674489E-2
2.375089966E1,-1.619797200E-2
2.377173378E1,-1.601010561E-2
2.379256790E1,-1.592817716E-2
2.381340202E1,-1.588390209E-2
2.383423615E1,-1.576437242E-2
2.385507027E1,-1.564066485E-2
2.387590439E1,-1.555993687E-2
2.389673851E1,-1.548642386E-2
2.391757264E1,-1.537202951E-2
2.393840676E1,-1.525165699E-2
2.395924088E1,-1.517282799E-2
2.398007500E1,-1.512386277E-2
2.400090913E1,-1.509532053E-2
2.402174325E1,-1.502228994E-2
2.404257737E1,-1.493588742E-2
2.406341149E1,-1.489875838E-2
2.408424562E1,-1.488310192E-2
2.410507974E1,-1.492701564E-2
2.412591386E1,-1.499218680E-2
2.414674798E1,-1.496655121E-2
2.416758211E1,-1.495749597E-2
2.418841623E1,-1.503521577E-2
2.420925035E1,-1.513256412E-2
2.423008447E1,-1.522672363E-2
2.425091860E1,-1.529785432E-2
2.427175272E1,-1.537171379E-2
2.429258684E1,-1.543679461E-2
2.431342096E1,-1.552844420E-2
2.433425509E1,-1.566840336E-2
2.435508921E1,-1.575374044E-2
2.437592333E1,-1.583883539E-2
2.439675745E1,-1.597124524E-2
2.441759158E1,-1.604007930E-2
2.443842570E1,-1.603825763E-2
2.445925982E1,-1.605297625E-2
2.448009394E1,-1.607715338E-2
2.450092807E1,-1.608209871E-2
2.452176219E1,-1.608094573E-2
2.454259631E1,-1.605735347E-2
2.456343043E1,-1.599957235E-2
2.458426456E1,-1.588804647E-2
2.460509868E1,-1.570050418E-2
2.462593280E1,-1.551191229E-2
2.464676692E1,-1.528063323E-2
2.466760105E1,-1.495516486E-2
2.468843517E1,-1.467463188E-2
2.470926929E1,-1.442339644E-2
2.473010341E1,-1.408089139E-2
2.475093754E1,-1.370255649E-2
2.477177166E1,-1.331384946E-2
2.479260578E1,-1.286490820E-2
2.481343990E1,-1.238415297E-2
2.483427403E1,-1.188574824E-2
2.485510815E1,-1.138527319E-2
2.487594227E1,-1.089967322E-2
2.489677639E1,-1.039154362E-2
2.491761052E1,-9.862622246E-3
2.493844464E1,-9.345834143E-3
2.495927876E1,-8.853103966E-3
2.498011288E1,-8.367386647E-3
2.500094701E1,-7.915250957E-3
2.502178113E1,-7.533961441E-3
2.504261525E1,-7.112615742E-3
2.506344937E1,-6.664543413E-3
2.508428350E1,-6.287418772E-3
2.510511762E1,-5.941881333E-3
2.512595174E1,-5.664656870E-3
2.514678586E1,-5.432178732E-3
2.516761999E1,-5.216645543E-3
2.518845411E1,-5.058702081E-3
2.520928823E1,-4.944454879E-3
2.523012235E1,-4.857139662E-3
2.525095648E1,-4.764978308E-3
2.527179060E1,-4.687380977E-3
2.529262472E1,-4.669828806E-3
2.531345884E1,-4.678259604E-3
2.533429297E1,-4.695457406E-3
2.535512709E1,-4.766473547E-3
2.537596121E1,-4.916424397E-3
2.539679533E1,-5.076048896E-3
2.541762946E1,-5.207480397E-3
2.543846358E1,-5.366471130E-3
2.545929770E1,-5.552655552E-3
2.548013182E1,-5.760674831E-3
2.550096595E1,-5.994514562E-3
2.552180007E1,-6.223165430E-3
2.554263419E1,-6.414548028E-3
2.556346831E1,-6.636966486E-3
2.558430244E1,-6.912406068E-3
2.560513656E1,-7.196139544E-3
2.562597068E1,-7.487054914E-3
2.564680480E1,-7.735301740E-3
2.566763893E1,-8.005326614E-3
2.568847305E1,-8.323129267E-3
2.570930717E1,-8.559922688E-3
2.573014129E1,-8.755237795E-3
2.575097542E1,-8.999656886E-3
2.577180954E1,-9.280368686E-3
2.579264366E1,-9.507945739E-3
2.581347778E1,-9.679219685E-3
2.583431191E1,-9.916270152E-3
2.585514603E1,-1.018767897E-2
2.587598015E1,-1.043741964E-2
2.589681427E1,-1.068449952E-2
2.591764840E1,-1.092620566E-2
2.593848252E1,-1.117167249E-2
2.595931664E1,-1.139320340E-2
2.598015076E1,-1.163171977E-2
2.600098489E1,-1.193577796E-2
2.602181901E1,-1.224723738E-2
2.604265313E1,-1.251369156E-2
2.606348725E1,-1.277524792E-2
2.608432138E1,-1.309032179E-2
2.610515550E1,-1.339935232E-2
2.612598962E1,-1.368784718E-2
2.614682374E1,-1.400081255E-2
2.616765787E1,-1.439075172E-2
2.618849199E1,-1.483403612E-2
2.620932611E1,-1.520202309E-2
2.623016023E1,-1.554054953E-2
2.625099436E1,-1.595101319E-2
2.627182848E1,-1.635401510E-2
2.629266260E1,-1.672596671E-2
2.631349672E1,-1.714683324E-2
2.633433085E1,-1.761483774E-2
2.635516497E1,-1.805118099E-2
2.637599909E1,-1.840206981E-2
2.639683321E1,-1.872279868E-2
2.641766734E1,-1.909354702E-2
2.643850146E1,-1.952673867E-2
2.645933558E1,-1.994383708E-2
2.648016970E1,-2.027189918E-2
2.650100383E1,-2.056909353E-2
2.652183795E1,-2.085762098E-2
2.654267207E1,-2.111318149E-2
2.656350619E1,-2.137088776E-2
2.658434032E1,-2.162681147E-2
2.660517444E1,-2.179737389E-2
2.662600856E1,-2.189583518E-2
2.664684268E1,-2.197698876E-2
2.666767681E1,-2.200550586E-2
2.668851093E1,-2.201240137E-2
2.670934505E1,-2.202054858E-2
2.673017917E1,-2.194837108E-2
2.675101330E1,-2.177028731E-2
2.677184742E1,-2.152677998E-2
2.679268154E1,-2.124245092E-2
2.681351566E1,-2.089830115E-2
2.683434979E1,-2.048664168E-2
2.685518391E1,-2.003955655E-2
2.687601803E1,-1.951987483E-2
2.689685215E1,-1.889674366E-2
2.691768628E1,-1.823451370E-2
2.693852040E1,-1.756813377E-2
2.695935452E1,-1.685030758E-2
2.698018864E1,-1.601005904E-2
2.700102277E1,-1.512024552E-2
2.702185689E1,-1.427421905E-2
2.704269101E1,-1.340057142E-2
2.706352513E1,-1.241935231E-2
2.708435926E1,-1.141886227E-2
2.710519338E1,-1.041222923E-2
2.712602750E1,-9.330665693E-3
2.714686162E1,-8.251900785E-3
2.716769575E1,-7.152691483E-3
2.718852987E1,-5.980854388E-3
2.720936399E1,-4.833397456E-3
2.723019811E1,-3.703316906E-3
2.725103224E1,-2.522600349E-3
2.727186636E1,-1.298302552E-3
2.729270048E1,-8.545441960E-5
2.731353460E1,1.104636816E-3
2.733436873E1,2.371591982E-3
2.735520285E1,3.681985661E-3
2.737603697E1,4.931697156E-3
2.739687109E1,6.151225884E-3
2.741770522E1,7.379410788E-3
2.743853934E1,8.666926995E-3
2.745937346E1,9.967032820E-3
2.748020758E1,1.121772826E-2
2.750104171E1,1.246002968E-2
2.752187583E1,1.370881684E-2
2.754270995E1,1.495534368E-2
2.756354407E1,1.619382575E-2
2.758437820E1,1.743231900E-2
2.760521232E1,1.869272254E-2
2.762604644E1,1.989164762E-2
2.764688056E1,2.101500705E-2
2.766771469E1,2.214862965E-2
2.768854881E1,2.328657731E-2
2.770938293E1,2.439076453E-2
2.773021705E1,2.549583837E-2
2.775105118E1,2.659511752E-2
2.777188530E1,2.769979835E-2
2.779271942E1,2.877227403E-2
2.781355354E1,2.973819897E-2
2.783438767E1,3.068859689E-2
2.785522179E1,3.170400858E-2
2.787605591E1,3.272385523E-2
2.789689003E1,3.366165981E-2
2.791772416E1,3.452911600E-2
2.793855828E1,3.536669165E-2
2.795939240E1,3.617781028E-2
2.798022652E1,3.697704151E-2
2.800106065E1,3.774812818E-2
2.802189477E1,3.845855594E-2
2.804272889E1,3.913766891E-2
2.806356301E1,3.975452483E-2
2.808439714E1,4.026994109E-2
2.810523126E1,4.074978083E-2
2.812606538E1,4.124403000E-2
2.814689950E1,4.166514799E-2
2.816773363E1,4.191868752E-2
2.818856775E1,4.213967547E-2
2.820940187E1,4.239697754E-2
2.823023599E1,4.257243127E-2
2.825107012E1,4.268756136E-2
2.827190424E1,4.277334362E-2
2.829273836E1,4.278375208E-2
2.831357248E1,4.267949238E-2
2.833440661E1,4.247745499E-2
2.835524073E1,4.226222262E-2
2.837607485E1,4.206484929E-2
2.839690897E1,4.181943834E-2
2.841774310E1,4.145145789E-2
2.843857722E1,4.102551192E-2
2.845941134E1,4.063439369E-2
2.848024546E1,4.020320997E-2
2.850107959E1,3.968184441E-2
2.852191371E1,3.914291039E-2
2.854274783E1,3.857216984E-2
2.856358195E1,3.796490654E-2
2.858441608E1,3.736987337E-2
2.860525020E1,3.669627756E-2
2.862608432E1,3.590597212E-2
2.864691844E1,3.508301452E-2
2.866775257E1,3.430991247E-2
2.868858669E1,3.354465589E-2
2.870942081E1,3.271425888E-2
2.873025493E1,3.187860176E-2
2.875108906E1,3.103163838E-2
2.877192318E1,3.014502116E-2
2.879275730E1,2.923756652E-2
2.881359142E1,2.828620188E-2
2.883442555E1,2.730332687E-2
2.885525967E1,2.635273151E-2
2.887609379E1,2.543891780E-2
2.889692791E1,2.449565753E-2
2.891776204E1,2.350736037E-2
2.893859616E1,2.253476158E-2
2.895943028E1,2.158042975E-2
2.898026440E1,2.061483264E-2
2.900109853E1,1.964221522E-2
2.902193265E1,1.869368553E-2
2.904276677E1,1.778290793E-2
2.906360089E1,1.685464568E-2
2.908443502E1,1.592775434E-2
2.910526914E1,1.505769975E-2
2.912610326E1,1.419247966E-2
2.914693738E1,1.328224782E-2
2.916777151E1,1.238483377E-2
2.918860563E1,1.150969230E-2
2.920943975E1,1.065367460E-2
2.923027387E1,9.868333116E-3
2.925110800E1,9.113348089E-3
2.927194212E1,8.292060345E-3
2.929277624E1,7.462543435E-3
2.931361036E1,6.697327830E-3
2.933444449E1,5.995524582E-3
2.935527861E1,5.296161398E-3
2.937611273E1,4.562792368E-3
2.939694685E1,3.848092398E-3
2.941778098E1,3.159365850E-3
2.943861510E1,2.485595411E-3
2.945944922E1,1.815280062E-3
2.948028334E1,1.168294111E-3
2.950111747E1,5.460688844E-4
2.952195159E1,-5.395750486E-5
2.954278571E1,-6.164181978E-4
2.956361983E1,-1.191194169E-3
2.958445396E1,-1.823349157E-3
2.960528808E1,-2.398439450E-3
2.962612220E1,-2.932185540E-3
2.964695632E1,-3.532129806E-3
2.966779045E1,-4.135049414E-3
2.968862457E1,-4.687333945E-3
2.970945869E1,-5.211109295E-3
2.973029281E1,-5.784110632E-3
2.975112694E1,-6.389101967E-3
2.977196106E1,-6.901277695E-3
2.979279518E1,-7.392878179E-3
2.981362930E1,-7.933220826E-3
2.983446343E1,-8.452649228E-3
2.985529755E1,-8.935315534E-3
2.987613167E1,-9.368665516E-3
2.989696579E1,-9.807535447E-3
2.991779992E1,-1.032104902E-2
2.993863404E1,-1.085288636E-2
2.995946816E1,-1.132694073E-2
2.998030228E1,-1.174983196E-2
3.000113641E1,-1.216621324E-2
3.002197053E1,-1.256623119E-2
3.004280465E1,-1.287883148E-2
3.006363877E1,-1.317428984E-2
3.008447290E1,-1.350949332E-2
3.010530702E1,-1.381771080E-2
3.012614114E1,-1.409429591E-2
3.014697526E1,-1.440750062E-2
3.016780939E1,-1.472548023E-2
3.018864351E1,-1.496043149E-2
3.020947763E1,-1.513921563E-2
3.023031175E1,-1.533657778E-2
3.025114588E1,-1.556099765E-2
3.027198000E1,-1.569438539E-2
3.029281412E1,-1.573928446E-2
3.031364824E1,-1.583383046E-2
3.033448237E1,-1.595331728E-2
3.035531649E1,-1.599625312E-2
3.037615061E1,-1.599294133E-2
3.039698473E1,-1.604240388E-2
3.041781886E1,-1.611847803E-2
3.043865298E1,-1.613578759E-2
3.045948710E1,-1.612665877E-2
3.048032122E1,-1.605992764E-2
3.050115535E1,-1.592245139E-2
3.052198947E1,-1.584826782E-2
3.054282359E1,-1.579050347E-2
3.056365771E1,-1.565322094E-2
3.058449184E1,-1.550301351E-2
3.060532596E1,-1.540314779E-2
3.062616008E1,-1.534240507E-2
3.064699420E1,-1.525002345E-2
3.066782833E1,-1.511975937E-2
3.068866245E1,-1.501162909E-2
3.070949657E1,-1.487832516E-2
3.073033069E1,-1.468585897E-2
3.075116482E1,-1.450830698E-2
3.077199894E1,-1.437948085E-2
3.079283306E1,-1.428964734E-2
3.081366718E1,-1.421051938E-2
3.083450131E1,-1.413018443E-2
3.085533543E1,-1.405649725E-2
3.087616955E1,-1.399384718E-2
3.089700367E1,-1.398271509E-2
3.091783780E1,-1.399930473E-2
3.093867192E1,-1.400072314E-2
3.095950604E1,-1.400970109E-2
3.098034016E1,-1.403285190E-2
3.100117429E1,-1.405929774E-2
3.102200841E1,-1.408238709E-2
3.104284253E1,-1.411483251E-2
3.106367665E1,-1.415940654E-2
3.108451078E1,-1.421895064E-2
3.110534490E1,-1.430824213E-2
3.112617902E1,-1.442999113E-2
3.114701314E1,-1.454674453E-2
3.116784727E1,-1.465216093E-2
3.118868139E1,-1.474694535E-2
3.120951551E1,-1.479783654E-2
3.123034963E1,-1.482776925E-2
3.125118376E1,-1.486669760E-2
3.127201788E1,-1.490649767E-2
3.129285200E1,-1.494097710E-2
3.131368612E1,-1.492881961E-2
3.133452025E1,-1.485444047E-2
3.135535437E1,-1.480150037E-2
3.137618849E1,-1.473439112E-2
3.139702261E1,-1.460888609E-2
3.141785674E1,-1.446568593E-2
3.143869086E1,-1.426924020E-2
3.145952498E1,-1.404605433E-2
3.148035910E1,-1.379255950E-2
3.150119323E1,-1.346349530E-2
3.152202735E1,-1.313605160E-2
3.154286147E1,-1.280151121E-2
3.156369559E1,-1.240791660E-2
3.158452972E1,-1.198416948E-2
3.160536384E1,-1.151525881E-2
3.162619796E1,-1.104542241E-2
3.164703208E1,-1.059932169E-2
3.166786621E1,-1.014038455E-2
3.168870033E1,-9.651432745E-3
3.170953445E1,-9.118054062E-3
3.173036857E1,-8.591788821E-3
3.175120270E1,-8.080745116E-3
3.177203682E1,-7.593025453E-3
3.179287094E1,-7.141086273E-3
3.181370506E1,-6.629050709E-3
3.183453919E1,-6.176651455E-3
3.185537331E1,-5.837986246E-3
3.187620743E1,-5.478674080E-3
3.189704155E1,-5.104387645E-3
3.191787568E1,-4.752471112E-3
3.193870980E1,-4.459284246E-3
3.195954392E1,-4.174923524E-3
3.198037804E1,-3.848975990E-3
3.200121217E1,-3.606310813E-3
3.202204629E1,-3.468471579E-3
3.204288041E1,-3.352252999E-3
3.206371453E1,-3.270902205E-3
3.208454866E1,-3.193154000E-3
3.210538278E1,-3.108233679E-3
3.212621690E1,-3.094703192E-3
3.214705102E1,-3.162181936E-3
3.216788515E1,-3.244328778E-3
3.218871927E1,-3.323513549E-3
3.220955339E1,-3.394446336E-3
3.223038751E1,-3.506691661E-3
3.225122164E1,-3.681833390E-3
3.227205576E1,-3.872830886E-3
3.229288988E1,-4.084169399E-3
3.231372400E1,-4.295712337E-3
3.233455813E1,-4.536662251E-3
3.235539225E1,-4.781795666E-3
3.237622637E1,-4.989116453E-3
3.239706049E1,-5.195026752E-3
3.241789462E1,-5.440277979E-3
3.243872874E1,-5.732010119E-3
3.245956286E1,-5.996930879E-3
3.248039698E1,-6.234079134E-3
3.250123111E1,-6.482718047E-3
3.252206523E1,-6.759785116E-3
3.254289935E1,-7.066709921E-3
3.256373347E1,-7.346842438E-3
3.258456760E1,-7.568031549E-3
3.260540172E1,-7.759627886E-3
3.262623584E1,-7.980784401E-3
3.264706996E1,-8.215753362E-3
3.266790409E1,-8.448332548E-3
3.268873821E1,-8.724779822E-3
3.270957233E1,-8.993824944E-3
3.273040645E1,-9.210544638E-3
