"Time (ms)","Recording (a.u.)"
4.952270919E1,3.554696683E-3
4.954354332E1,3.397065913E-3
4.956437744E1,3.272054717E-3
4.958521156E1,3.145915456E-3
4.960604568E1,2.994232811E-3
4.962687981E1,2.844864037E-3
4.964771393E1,2.663608640E-3
4.966854805E1,2.458985895E-3
4.968938217E1,2.248093253E-3
4.971021630E1,2.089740708E-3
4.973105042E1,1.943204552E-3
4.975188454E1,1.750039868E-3
4.977271866E1,1.534596784E-3
4.979355279E1,1.306107617E-3
4.981438691E1,1.153755351E-3
4.983522103E1,1.043888857E-3
4.985605515E1,8.827107958E-4
4.987688928E1,7.015776937E-4
4.989772340E1,5.045869038E-4
4.991855752E1,3.112419508E-4
4.993939164E1,2.120920981E-4
4.996022577E1,1.029216437E-4
4.998105989E1,-1.322972821E-4
5.000189401E1,-3.890575026E-4
5.002272813E1,-5.917646922E-4
5.004356226E1,-7.454584120E-4
5.006439638E1,-9.189980337E-4
5.008523050E1,-1.088173361E-3
5.010606462E1,-1.214219956E-3
5.012689875E1,-1.405074261E-3
5.014773287E1,-1.613677712E-3
5.016856699E1,-1.790550537E-3
5.018940111E1,-1.928782323E-3
5.021023524E1,-2.057459904E-3
5.023106936E1,-2.227556892E-3
5.025190348E1,-2.379066311E-3
5.027273760E1,-2.531051170E-3
5.029357173E1,-2.688446315E-3
5.031440585E1,-2.864297712E-3
5.033523997E1,-3.054764587E-3
5.035607409E1,-3.216523677E-3
5.037690822E1,-3.382776398E-3
5.039774234E1,-3.537257202E-3
5.041857646E1,-3.688041121E-3
5.043941058E1,-3.857846372E-3
5.046024471E1,-4.009465687E-3
5.048107883E1,-4.138487857E-3
5.050191295E1,-4.243405536E-3
5.052274707E1,-4.390796646E-3
5.054358120E1,-4.532020539E-3
5.056441532E1,-4.663990811E-3
5.058524944E1,-4.830144346E-3
5.060608356E1,-4.930433817E-3
5.062691769E1,-5.029783584E-3
5.064775181E1,-5.173579790E-3
5.066858593E1,-5.336642265E-3
5.068942005E1,-5.465604365E-3
5.071025418E1,-5.528802052E-3
5.073108830E1,-5.618902855E-3
5.075192242E1,-5.691468716E-3
5.077275654E1,-5.775599275E-3
5.079359067E1,-5.931784399E-3
5.081442479E1,-6.108617410E-3
5.083525891E1,-6.274647079E-3
5.085609303E1,-6.362396758E-3
5.087692716E1,-6.411508657E-3
5.089776128E1,-6.521327421E-3
5.091859540E1,-6.604061462E-3
5.093942952E1,-6.630511954E-3
5.096026365E1,-6.716003641E-3
5.098109777E1,-6.804370787E-3
5.100193189E1,-6.862790324E-3
5.102276601E1,-6.920801010E-3
5.104360014E1,-6.971815135E-3
5.106443426E1,-7.084839046E-3
5.108526838E1,-7.199185900E-3
5.110610250E1,-7.269355934E-3
5.112693663E1,-7.345239632E-3
5.114777075E1,-7.404553704E-3
5.116860487E1,-7.415990345E-3
5.118943899E1,-7.432639599E-3
5.121027312E1,-7.527900860E-3
5.123110724E1,-7.637958974E-3
5.125194136E1,-7.643418387E-3
5.127277548E1,-7.649309933E-3
5.129360961E1,-7.706231903E-3
5.131444373E1,-7.757313550E-3
5.133527785E1,-7.807472721E-3
5.135611197E1,-7.789858617E-3
5.137694610E1,-7.745709270E-3
5.139778022E1,-7.785800844E-3
5.141861434E1,-7.875294425E-3
5.143944846E1,-7.876560092E-3
5.146028259E1,-7.860411890E-3
5.148111671E1,-7.953285240E-3
5.150195083E1,-8.021106012E-3
5.152278495E1,-8.039998822E-3
5.154361908E1,-8.117465302E-3
5.156445320E1,-8.160823956E-3
5.158528732E1,-8.126893081E-3
5.160612144E1,-8.116678335E-3
5.162695557E1,-8.114196360E-3
5.164778969E1,-8.119137958E-3
5.166862381E1,-8.145136759E-3
5.168945793E1,-8.177739568E-3
5.171029206E1,-8.195823990E-3
5.173112618E1,-8.197530173E-3
5.175196030E1,-8.206897415E-3
5.177279442E1,-8.186230436E-3
5.179362855E1,-8.190101944E-3
5.181446267E1,-8.212156594E-3
5.183529679E1,-8.177916519E-3
5.185613091E1,-8.172013797E-3
5.187696504E1,-8.188701235E-3
5.189779916E1,-8.165688254E-3
5.191863328E1,-8.160345256E-3
5.193946740E1,-8.161646314E-3
5.196030153E1,-8.147096261E-3
5.198113565E1,-8.135427721E-3
5.200196977E1,-8.161332458E-3
5.202280389E1,-8.209762163E-3
5.204363802E1,-8.211011067E-3
5.206447214E1,-8.255569264E-3
5.208530626E1,-8.285902441E-3
5.210614038E1,-8.242938668E-3
5.212697451E1,-8.201250806E-3
5.214780863E1,-8.205560967E-3
5.216864275E1,-8.251916617E-3
5.218947687E1,-8.265712298E-3
5.221031100E1,-8.255926892E-3
5.223114512E1,-8.220607415E-3
5.225197924E1,-8.191461675E-3
5.227281336E1,-8.197567426E-3
5.229364749E1,-8.178531192E-3
5.231448161E1,-8.178697899E-3
5.233531573E1,-8.195757866E-3
5.235614985E1,-8.211107925E-3
5.237698398E1,-8.258543909E-3
5.239781810E1,-8.250565268E-3
5.241865222E1,-8.206781000E-3
5.243948634E1,-8.203163743E-3
5.246032047E1,-8.190610446E-3
5.248115459E1,-8.146583103E-3
5.250198871E1,-8.152788505E-3
5.252282283E1,-8.193002082E-3
5.254365696E1,-8.141044527E-3
5.256449108E1,-8.095724508E-3
5.258532520E1,-8.114763536E-3
5.260615932E1,-8.132791147E-3
5.262699345E1,-8.143343963E-3
5.264782757E1,-8.122705854E-3
5.266866169E1,-8.096727543E-3
5.268949581E1,-8.074354380E-3
5.271032994E1,-8.074871264E-3
5.273116406E1,-8.080594242E-3
5.275199818E1,-8.063423447E-3
5.277283230E1,-8.058321662E-3
5.279366643E1,-8.019904606E-3
5.281450055E1,-7.994333282E-3
5.283533467E1,-8.055164479E-3
5.285616879E1,-8.034883067E-3
5.287700292E1,-8.007276803E-3
5.289783704E1,-8.024240844E-3
5.291867116E1,-7.955589332E-3
5.293950528E1,-7.980648428E-3
5.296033941E1,-8.016753010E-3
5.298117353E1,-7.922468707E-3
5.300200765E1,-7.826330140E-3
5.302284177E1,-7.733650506E-3
5.304367590E1,-7.704108488E-3
5.306451002E1,-7.776076440E-3
5.308534414E1,-7.782325149E-3
5.310617826E1,-7.692703046E-3
5.312701239E1,-7.657907903E-3
5.314784651E1,-7.660011295E-3
5.316868063E1,-7.583900355E-3
5.318951475E1,-7.525906898E-3
5.321034888E1,-7.519937586E-3
5.323118300E1,-7.441129535E-3
5.325201712E1,-7.372244261E-3
5.327285124E1,-7.365829311E-3
5.329368537E1,-7.329248823E-3
5.331451949E1,-7.283592597E-3
5.333535361E1,-7.199462969E-3
5.335618773E1,-7.062666118E-3
5.337702186E1,-7.036809810E-3
5.339785598E1,-7.075620349E-3
5.341869010E1,-6.955103949E-3
5.343952422E1,-6.794619374E-3
5.346035835E1,-6.788820494E-3
5.348119247E1,-6.801037584E-3
5.350202659E1,-6.710113026E-3
5.352286071E1,-6.611131132E-3
5.354369484E1,-6.515827496E-3
5.356452896E1,-6.413666531E-3
5.358536308E1,-6.318374537E-3
5.360619720E1,-6.200071890E-3
5.362703133E1,-6.113099400E-3
5.364786545E1,-6.073999219E-3
5.366869957E1,-6.027230993E-3
5.368953369E1,-5.913753062E-3
5.371036782E1,-5.767394789E-3
5.373120194E1,-5.682221614E-3
5.375203606E1,-5.586271640E-3
5.377287018E1,-5.480541382E-3
5.379370431E1,-5.393938161E-3
5.381453843E1,-5.234001670E-3
5.383537255E1,-5.070144776E-3
5.385620667E1,-4.956274759E-3
5.387704080E1,-4.819931928E-3
5.389787492E1,-4.716914147E-3
5.391870904E1,-4.695757758E-3
5.393954316E1,-4.633241799E-3
5.396037729E1,-4.463821184E-3
5.398121141E1,-4.304868169E-3
5.400204553E1,-4.225135781E-3
5.402287965E1,-4.131905735E-3
5.404371378E1,-3.978078254E-3
5.406454790E1,-3.777542617E-3
5.408538202E1,-3.617936745E-3
5.410621614E1,-3.541986924E-3
5.412705027E1,-3.394143423E-3
5.414788439E1,-3.222842468E-3
5.416871851E1,-3.119727597E-3
5.418955263E1,-2.981977770E-3
5.421038676E1,-2.802697476E-3
5.423122088E1,-2.687818371E-3
5.425205500E1,-2.590768738E-3
5.427288912E1,-2.417026088E-3
5.429372325E1,-2.249885816E-3
5.431455737E1,-2.118538599E-3
5.433539149E1,-1.950986218E-3
5.435622561E1,-1.764606684E-3
5.437705974E1,-1.641724142E-3
5.439789386E1,-1.531909918E-3
5.441872798E1,-1.343017444E-3
5.443956210E1,-1.145550516E-3
5.446039623E1,-1.025025733E-3
5.448123035E1,-9.269948350E-4
5.450206447E1,-8.147130720E-4
5.452289859E1,-6.813009386E-4
5.454373272E1,-4.942906671E-4
5.456456684E1,-3.357836104E-4
5.458540096E1,-2.121032303E-4
5.460623508E1,-2.820817463E-5
5.462706921E1,1.312519162E-4
5.464790333E1,2.184452460E-4
5.466873745E1,3.656435874E-4
5.468957157E1,5.672354600E-4
5.471040570E1,7.165849674E-4
5.473123982E1,8.219229057E-4
5.475207394E1,9.557500016E-4
5.477290806E1,1.085019438E-3
5.479374219E1,1.221778337E-3
5.481457631E1,1.418863423E-3
5.483541043E1,1.625672448E-3
5.485624455E1,1.775148907E-3
5.487707868E1,1.859336626E-3
5.489791280E1,1.944695832E-3
5.491874692E1,2.071355470E-3
5.493958104E1,2.220115857E-3
5.496041517E1,2.388812136E-3
5.498124929E1,2.531087957E-3
5.500208341E1,2.633939264E-3
5.502291753E1,2.800298855E-3
5.504375166E1,2.995348070E-3
5.506458578E1,3.085409291E-3
5.508541990E1,3.138096072E-3
5.510625402E1,3.305712249E-3
5.512708815E1,3.512348514E-3
5.514792227E1,3.623338183E-3
5.516875639E1,3.734338563E-3
5.518959051E1,3.888711333E-3
5.521042464E1,3.968716133E-3
5.523125876E1,4.025886301E-3
5.525209288E1,4.167944193E-3
5.527292700E1,4.297210835E-3
5.529376113E1,4.349569324E-3
5.531459525E1,4.454830661E-3
5.533542937E1,4.569981247E-3
5.535626349E1,4.668887705E-3
5.537709762E1,4.837782588E-3
5.539793174E1,5.026232917E-3
5.541876586E1,5.114112981E-3
5.543959998E1,5.113946274E-3
5.546043411E1,5.260554142E-3
5.548126823E1,5.463919602E-3
5.550210235E1,5.501202308E-3
5.552293647E1,5.581011064E-3
5.554377060E1,5.725453608E-3
5.556460472E1,5.764559843E-3
5.558543884E1,5.787069444E-3
5.560627296E1,5.909377243E-3
5.562710709E1,6.070161238E-3
5.564794121E1,6.130791269E-3
5.566877533E1,6.149256136E-3
5.568960945E1,6.200590171E-3
5.571044358E1,6.284770556E-3
5.573127770E1,6.419589743E-3
5.575211182E1,6.531212945E-3
5.577294594E1,6.572857499E-3
5.579378007E1,6.615268067E-3
5.581461419E1,6.681728642E-3
5.583544831E1,6.766181439E-3
5.585628243E1,6.833223626E-3
5.587711656E1,6.852698978E-3
5.589795068E1,6.905089132E-3
5.591878480E1,6.987359840E-3
5.593961892E1,7.072352804E-3
5.596045305E1,7.148066536E-3
5.598128717E1,7.168108597E-3
5.600212129E1,7.158678025E-3
5.602295541E1,7.213622797E-3
5.604378954E1,7.344351150E-3
5.606462366E1,7.414106280E-3
5.608545778E1,7.385244593E-3
5.610629190E1,7.383759599E-3
5.612712603E1,7.451592945E-3
5.614796015E1,7.519267965E-3
5.616879427E1,7.584731095E-3
5.618962840E1,7.648379542E-3
5.621046252E1,7.694579661E-3
5.623129664E1,7.707741577E-3
5.625213076E1,7.723132614E-3
5.627296489E1,7.797030732E-3
5.629379901E1,7.907689549E-3
5.631463313E1,7.962787524E-3
5.633546725E1,7.885714062E-3
5.635630138E1,7.864026353E-3
5.637713550E1,7.984267548E-3
5.639796962E1,8.045166731E-3
5.641880374E1,8.030043915E-3
5.643963787E1,8.041815832E-3
5.646047199E1,8.072471246E-3
5.648130611E1,8.045187220E-3
5.650214023E1,8.028451353E-3
5.652297436E1,8.107902482E-3
5.654380848E1,8.168969303E-3
5.656464260E1,8.163665421E-3
5.658547672E1,8.189752698E-3
5.660631085E1,8.247395977E-3
5.662714497E1,8.274961263E-3
5.664797909E1,8.277604356E-3
5.666881321E1,8.293288760E-3
5.668964734E1,8.352406323E-3
5.671048146E1,8.388327435E-3
5.673131558E1,8.349983022E-3
5.675214970E1,8.355773985E-3
5.677298383E1,8.419143967E-3
5.679381795E1,8.434392512E-3
5.681465207E1,8.400622755E-3
5.683548619E1,8.366258815E-3
5.685632032E1,8.367097005E-3
5.687715444E1,8.346464485E-3
5.689798856E1,8.353319019E-3
5.691882268E1,8.421098813E-3
5.693965681E1,8.435236290E-3
5.696049093E1,8.432613686E-3
5.698132505E1,8.404545486E-3
5.700215917E1,8.323326707E-3
5.702299330E1,8.277796209E-3
5.704382742E1,8.294207044E-3
5.706466154E1,8.310171776E-3
5.708549566E1,8.274585009E-3
5.710632979E1,8.210793138E-3
5.712716391E1,8.188486099E-3
5.714799803E1,8.218861185E-3
5.716883215E1,8.249050938E-3
5.718966628E1,8.234532550E-3
5.721050040E1,8.194037713E-3
5.723133452E1,8.193671703E-3
5.725216864E1,8.201502264E-3
5.727300277E1,8.186409250E-3
5.729383689E1,8.159586228E-3
5.731467101E1,8.137471974E-3
5.733550513E1,8.117206395E-3
5.735633926E1,8.072931319E-3
5.737717338E1,8.018363267E-3
5.739800750E1,7.962336764E-3
5.741884162E1,7.949297316E-3
5.743967575E1,7.966484874E-3
5.746050987E1,7.953742519E-3
5.748134399E1,7.956234738E-3
5.750217811E1,7.960356772E-3
5.752301224E1,7.887423038E-3
5.754384636E1,7.795773447E-3
5.756468048E1,7.726608776E-3
5.758551460E1,7.709383033E-3
5.760634873E1,7.763586473E-3
5.762718285E1,7.742743939E-3
5.764801697E1,7.598049007E-3
5.766885109E1,7.502645254E-3
5.768968522E1,7.480301429E-3
5.771051934E1,7.426009048E-3
5.773135346E1,7.358910982E-3
5.775218758E1,7.259246893E-3
5.777302171E1,7.193928584E-3
5.779385583E1,7.172953337E-3
5.781468995E1,7.118267007E-3
5.783552407E1,7.118436508E-3
5.785635820E1,7.063694298E-3
5.787719232E1,6.932723802E-3
5.789802644E1,6.859103218E-3
5.791886056E1,6.746107712E-3
5.793969469E1,6.684316788E-3
5.796052881E1,6.712142378E-3
5.798136293E1,6.613131613E-3
5.800219705E1,6.472129840E-3
5.802303118E1,6.390733644E-3
5.804386530E1,6.286049262E-3
5.806469942E1,6.157184951E-3
5.808553354E1,6.081815809E-3
5.810636767E1,6.064253859E-3
5.812720179E1,5.940901116E-3
5.814803591E1,5.783877335E-3
5.816887003E1,5.711092614E-3
5.818970416E1,5.613931455E-3
5.821053828E1,5.507354625E-3
5.823137240E1,5.381368101E-3
5.825220652E1,5.241740029E-3
5.827304065E1,5.170224234E-3
5.829387477E1,5.066740327E-3
5.831470889E1,4.942099564E-3
5.833554301E1,4.863339476E-3
5.835637714E1,4.743978381E-3
5.837721126E1,4.567303695E-3
5.839804538E1,4.369668197E-3
5.841887950E1,4.227681085E-3
5.843971363E1,4.150733817E-3
5.846054775E1,4.020368680E-3
5.848138187E1,3.795303870E-3
5.850221599E1,3.626536345E-3
5.852305012E1,3.541166196E-3
5.854388424E1,3.432197962E-3
5.856471836E1,3.314806148E-3
5.858555248E1,3.185411450E-3
5.860638661E1,3.041008487E-3
5.862722073E1,2.931332914E-3
5.864805485E1,2.873249818E-3
5.866888897E1,2.737879753E-3
5.868972310E1,2.496670932E-3
5.871055722E1,2.313500969E-3
5.873139134E1,2.186092315E-3
5.875222546E1,1.989785349E-3
5.877305959E1,1.752331154E-3
5.879389371E1,1.623109798E-3
5.881472783E1,1.534788171E-3
5.883556195E1,1.370563288E-3
5.885639608E1,1.204999513E-3
5.887723020E1,1.043031341E-3
5.889806432E1,8.395144832E-4
5.891889844E1,6.943840999E-4
5.893973257E1,6.276358617E-4
5.896056669E1,4.425401567E-4
5.898140081E1,1.607874437E-4
5.900223493E1,-4.412743692E-6
5.902306906E1,-1.009085827E-4
5.904390318E1,-2.798884525E-4
5.906473730E1,-4.662661231E-4
5.908557142E1,-6.205089740E-4
5.910640555E1,-7.978380891E-4
5.912723967E1,-9.113397682E-4
5.914807379E1,-1.021559350E-3
5.916890791E1,-1.220958540E-3
5.918974204E1,-1.420626417E-3
5.921057616E1,-1.596096670E-3
5.923141028E1,-1.735050697E-3
5.925224440E1,-1.924029551E-3
5.927307853E1,-2.179302508E-3
5.929391265E1,-2.295426792E-3
5.931474677E1,-2.378811361E-3
5.933558089E1,-2.539795823E-3
5.935641502E1,-2.714880742E-3
5.937724914E1,-2.908812836E-3
5.939808326E1,-3.072040388E-3
5.941891738E1,-3.217791440E-3
5.943975151E1,-3.340514842E-3
5.946058563E1,-3.463718807E-3
5.948141975E1,-3.662615083E-3
5.950225387E1,-3.861871082E-3
5.952308800E1,-4.030638840E-3
5.954392212E1,-4.182239529E-3
5.956475624E1,-4.280025605E-3
5.958559036E1,-4.378019366E-3
5.960642449E1,-4.531217739E-3
5.962725861E1,-4.707710352E-3
5.964809273E1,-4.842809867E-3
5.966892685E1,-4.974380601E-3
5.968976098E1,-5.129865836E-3
5.971059510E1,-5.242263898E-3
5.973142922E1,-5.342174787E-3
5.975226334E1,-5.446128547E-3
5.977309747E1,-5.573762581E-3
5.979393159E1,-5.684530362E-3
5.981476571E1,-5.746655166E-3
5.983559983E1,-5.862707272E-3
5.985643396E1,-6.030199118E-3
5.987726808E1,-6.162794307E-3
5.989810220E1,-6.269383244E-3
5.991893632E1,-6.375214085E-3
5.993977045E1,-6.441188976E-3
5.996060457E1,-6.499970332E-3
5.998143869E1,-6.598856766E-3
6.000227281E1,-6.716107950E-3
6.002310694E1,-6.880657282E-3
6.004394106E1,-7.008211687E-3
6.006477518E1,-7.012873422E-3
6.008560930E1,-7.012553513E-3
6.010644343E1,-7.115795277E-3
6.012727755E1,-7.266150787E-3
6.014811167E1,-7.341009565E-3
6.016894579E1,-7.384841796E-3
6.018977992E1,-7.410382852E-3
6.021061404E1,-7.434965111E-3
6.023144816E1,-7.511682808E-3
6.025228228E1,-7.565070409E-3
6.027311641E1,-7.621350233E-3
6.029395053E1,-7.678756956E-3
6.031478465E1,-7.720344234E-3
6.033561877E1,-7.787895389E-3
6.035645290E1,-7.881123573E-3
6.037728702E1,-7.912296802E-3
6.039812114E1,-7.886473089E-3
6.041895526E1,-7.923129946E-3
6.043978939E1,-7.997466251E-3
6.046062351E1,-8.067725226E-3
6.048145763E1,-8.087992668E-3
6.050229175E1,-8.075128309E-3
6.052312588E1,-8.107711561E-3
6.054396000E1,-8.165993728E-3
6.056479412E1,-8.234214038E-3
6.058562824E1,-8.262395859E-3
6.060646237E1,-8.268560283E-3
6.062729649E1,-8.322753012E-3
6.064813061E1,-8.366585709E-3
6.066896473E1,-8.323695511E-3
6.068979886E1,-8.326688781E-3
6.071063298E1,-8.429722860E-3
6.073146710E1,-8.416766301E-3
6.075230122E1,-8.356111124E-3
6.077313535E1,-8.374469355E-3
6.079396947E1,-8.384706452E-3
6.081480359E1,-8.393605240E-3
6.083563771E1,-8.398447186E-3
6.085647184E1,-8.403242566E-3
6.087730596E1,-8.436426520E-3
6.089814008E1,-8.423109539E-3
6.091897420E1,-8.462265134E-3
6.093980833E1,-8.608411066E-3
6.096064245E1,-8.645982482E-3
6.098147657E1,-8.575055748E-3
6.100231069E1,-8.520784788E-3
6.102314482E1,-8.524246514E-3
6.104397894E1,-8.551049046E-3
6.106481306E1,-8.578643203E-3
6.108564718E1,-8.605664596E-3
6.110648131E1,-8.593285456E-3
6.112731543E1,-8.588111028E-3
6.114814955E1,-8.580055088E-3
6.116898367E1,-8.530843072E-3
6.118981780E1,-8.523361757E-3
6.121065192E1,-8.550748229E-3
6.123148604E1,-8.591583930E-3
6.125232016E1,-8.603103459E-3
6.127315429E1,-8.540551178E-3
6.129398841E1,-8.517049253E-3
6.131482253E1,-8.560277522E-3
6.133565665E1,-8.575408719E-3
6.135649078E1,-8.548516780E-3
6.137732490E1,-8.525148034E-3
6.139815902E1,-8.522658609E-3
6.141899314E1,-8.532585576E-3
6.143982727E1,-8.540792391E-3
6.146066139E1,-8.522293530E-3
6.148149551E1,-8.512686938E-3
6.150232963E1,-8.548940532E-3
6.152316376E1,-8.569104597E-3
6.154399788E1,-8.558025584E-3
6.156483200E1,-8.484840393E-3
6.158566612E1,-8.431321941E-3
6.160650025E1,-8.473888040E-3
6.162733437E1,-8.469454944E-3
6.164816849E1,-8.416218683E-3
6.166900261E1,-8.389669470E-3
6.168983674E1,-8.406206965E-3
6.171067086E1,-8.445467800E-3
6.173150498E1,-8.435718715E-3
6.175233910E1,-8.381873369E-3
6.177317323E1,-8.376576006E-3
6.179400735E1,-8.426493034E-3
6.181484147E1,-8.395802230E-3
6.183567559E1,-8.275947534E-3
6.185650972E1,-8.223584853E-3
6.187734384E1,-8.262824267E-3
6.189817796E1,-8.307248354E-3
6.191901208E1,-8.278916590E-3
6.193984621E1,-8.208412677E-3
6.196068033E1,-8.201185614E-3
6.198151445E1,-8.228021674E-3
6.200234857E1,-8.209576830E-3
6.202318270E1,-8.152690716E-3
6.204401682E1,-8.123542182E-3
6.206485094E1,-8.074384183E-3
6.208568506E1,-7.999416441E-3
6.210651919E1,-8.006464690E-3
6.212735331E1,-8.005295880E-3
6.214818743E1,-7.956809364E-3
6.216902155E1,-7.899349555E-3
6.218985568E1,-7.875174284E-3
6.221068980E1,-7.868316025E-3
6.223152392E1,-7.788713556E-3
6.225235804E1,-7.702615578E-3
6.227319217E1,-7.648601197E-3
6.229402629E1,-7.679508999E-3
6.231486041E1,-7.712730207E-3
6.233569453E1,-7.595020346E-3
6.235652866E1,-7.437766995E-3
6.237736278E1,-7.377678528E-3
6.239819690E1,-7.388855331E-3
6.241903102E1,-7.384736091E-3
6.243986515E1,-7.321340963E-3
6.246069927E1,-7.234442048E-3
6.248153339E1,-7.140026893E-3
6.250236751E1,-7.064295001E-3
6.252320164E1,-7.001961581E-3
6.254403576E1,-6.921896711E-3
6.256486988E1,-6.864269264E-3
6.258570400E1,-6.769874133E-3
6.260653813E1,-6.700006314E-3
6.262737225E1,-6.636582781E-3
6.264820637E1,-6.529228296E-3
6.266904049E1,-6.483859383E-3
6.268987462E1,-6.416064687E-3
6.271070874E1,-6.308405660E-3
6.273154286E1,-6.200591102E-3
6.275237698E1,-6.052293815E-3
6.277321111E1,-5.968048237E-3
6.279404523E1,-5.896426737E-3
6.281487935E1,-5.753925070E-3
6.283571347E1,-5.617137998E-3
6.285654760E1,-5.504527129E-3
6.287738172E1,-5.414393265E-3
6.289821584E1,-5.303066224E-3
6.291904996E1,-5.216413178E-3
6.293988409E1,-5.137077533E-3
6.296071821E1,-4.939780105E-3
6.298155233E1,-4.776090384E-3
6.300238645E1,-4.696568474E-3
6.302322058E1,-4.602043424E-3
6.304405470E1,-4.510005470E-3
6.306488882E1,-4.334314726E-3
6.308572294E1,-4.157626070E-3
6.310655707E1,-4.112033173E-3
6.312739119E1,-4.078128375E-3
6.314822531E1,-3.960235976E-3
6.316905943E1,-3.773975652E-3
6.318989356E1,-3.630286548E-3
6.321072768E1,-3.511645133E-3
6.323156180E1,-3.344242927E-3
6.325239592E1,-3.168176394E-3
6.327323005E1,-3.021054668E-3
6.329406417E1,-2.907358110E-3
6.331489829E1,-2.740408294E-3
6.333573241E1,-2.540771849E-3
6.335656654E1,-2.420096658E-3
6.337740066E1,-2.286751289E-3
6.339823478E1,-2.145431004E-3
6.341906890E1,-2.017777646E-3
6.343990303E1,-1.807358116E-3
6.346073715E1,-1.655992237E-3
6.348157127E1,-1.567641972E-3
6.350240539E1,-1.382427756E-3
6.352323952E1,-1.174394507E-3
6.354407364E1,-1.027004677E-3
6.356490776E1,-9.031568188E-4
6.358574188E1,-7.756573614E-4
6.360657601E1,-6.561430637E-4
6.362741013E1,-5.138044944E-4
6.364824425E1,-3.379238478E-4
6.366907837E1,-1.606131555E-4
6.368991250E1,1.523479295E-5
6.371074662E1,1.868660038E-4
6.373158074E1,3.231217270E-4
6.375241486E1,4.841330228E-4
6.377324899E1,6.840854185E-4
6.379408311E1,8.476221701E-4
6.381491723E1,9.617944597E-4
6.383575135E1,1.099524787E-3
6.385658548E1,1.261857338E-3
6.387741960E1,1.404010225E-3
6.389825372E1,1.553709153E-3
6.391908784E1,1.707797637E-3
6.393992197E1,1.837167307E-3
6.396075609E1,1.978713088E-3
6.398159021E1,2.133921487E-3
6.400242433E1,2.300733002E-3
6.402325846E1,2.503731521E-3
6.404409258E1,2.705549356E-3
6.406492670E1,2.882090397E-3
6.408576082E1,2.971459646E-3
6.410659495E1,3.042676486E-3
6.412742907E1,3.202196211E-3
6.414826319E1,3.344498575E-3
6.416909731E1,3.467558417E-3
6.418993144E1,3.627302125E-3
6.421076556E1,3.826405387E-3
6.423159968E1,3.982011694E-3
6.425243380E1,4.034536891E-3
6.427326793E1,4.140005913E-3
6.429410205E1,4.299524706E-3
6.431493617E1,4.421013407E-3
6.433577029E1,4.595663399E-3
6.435660442E1,4.754347261E-3
6.437743854E1,4.860132933E-3
6.439827266E1,4.921638872E-3
6.441910678E1,4.999259487E-3
6.443994091E1,5.195512436E-3
6.446077503E1,5.333056673E-3
6.448160915E1,5.373676307E-3
6.450244327E1,5.479914602E-3
6.452327740E1,5.593752488E-3
6.454411152E1,5.644361489E-3
6.456494564E1,5.705454387E-3
6.458577976E1,5.798539612E-3
6.460661389E1,5.957649555E-3
6.462744801E1,6.116575096E-3
6.464828213E1,6.210758351E-3
6.466911625E1,6.300566718E-3
6.468995038E1,6.376487203E-3
6.471078450E1,6.466994062E-3
6.473161862E1,6.582348607E-3
6.475245274E1,6.659507751E-3
6.477328687E1,6.702125072E-3
6.479412099E1,6.720374804E-3
6.481495511E1,6.770974491E-3
6.483578923E1,6.928516086E-3
6.485662336E1,7.079548202E-3
6.487745748E1,7.166821975E-3
6.489829160E1,7.222544868E-3
6.491912572E1,7.248155307E-3
6.493995985E1,7.292732131E-3
6.496079397E1,7.382718846E-3
6.498162809E1,7.497316226E-3
6.500246221E1,7.591505535E-3
6.502329634E1,7.605812512E-3
6.504413046E1,7.619640790E-3
6.506496458E1,7.653635927E-3
6.508579870E1,7.679106668E-3
6.510663283E1,7.735750172E-3
6.512746695E1,7.805801928E-3
6.514830107E1,7.872609422E-3
6.516913519E1,7.896523923E-3
6.518996932E1,7.959233597E-3
6.521080344E1,8.088942617E-3
6.523163756E1,8.154609241E-3
6.525247168E1,8.162770420E-3
6.527330581E1,8.170207962E-3
6.529413993E1,8.216382936E-3
6.531497405E1,8.311748505E-3
6.533580817E1,8.372277953E-3
6.535664230E1,8.383328095E-3
6.537747642E1,8.389087394E-3
6.539831054E1,8.453849703E-3
6.541914466E1,8.520539850E-3
6.543997879E1,8.479427546E-3
6.546081291E1,8.479768410E-3
6.548164703E1,8.574536070E-3
6.550248115E1,8.636089042E-3
6.552331528E1,8.631567471E-3
6.554414940E1,8.636322804E-3
6.556498352E1,8.669888601E-3
6.558581764E1,8.693777025E-3
6.560665177E1,8.708140813E-3
6.562748589E1,8.747939952E-3
6.564832001E1,8.820332587E-3
6.566915413E1,8.833979256E-3
6.568998826E1,8.799422532E-3
6.571082238E1,8.814193308E-3
6.573165650E1,8.855246939E-3
6.575249062E1,8.868358098E-3
6.577332475E1,8.844751865E-3
6.579415887E1,8.816782385E-3
6.581499299E1,8.819675073E-3
6.583582711E1,8.806560189E-3
6.585666124E1,8.815815672E-3
6.587749536E1,8.825413883E-3
6.589832948E1,8.798040450E-3
6.591916360E1,8.820975199E-3
6.593999773E1,8.882340044E-3
6.596083185E1,8.907545358E-3
6.598166597E1,8.893393911E-3
6.600250009E1,8.873603307E-3
6.602333422E1,8.852926083E-3
6.604416834E1,8.867516182E-3
6.606500246E1,8.886761963E-3
6.608583658E1,8.865809068E-3
