# fichier tchouri.txt
##############################################################################
# Position prevue de la comète Tchouri par rapport au Soleil.
# Les donnees sont toutes prises a un jour d'intervalle.
# La premiere ligne correspond au 1er janvier 2021.
# Les distances sont exprimees en unite astronomique (au) : 1 au = 1.496e+11 m
##############################################################################
X (abscisse)	Y (ordonnee)
1.8148364274592637	-1.0600467062388392
1.8140751454587463	-1.0461669025257496
1.8132566844909548	-1.0322541247992125
1.8123804388124345	-1.0183084520719097
1.8114457956115113	-1.0043299687702358
1.8104521349420866	-0.9903187648963334
1.8093988296581875	-0.9762749361944709
1.8082852453493743	-0.9621985843218722
1.8071107402770932	-0.948089817023968
1.8058746653120892	-0.933948748314445
1.804576363872986	-0.9197754986598614
1.8032151718661504	-0.9055701951692035
1.801790417626961	-0.8913329717883793
1.8003014218626188	-0.8770639694997088
1.798747497596617	-0.8627633365266173
1.797127950115041	-0.8484312285436136
1.7954420769148092	-0.8340678088915373
1.7936891676540536	-0.8196732487984228
1.791868504104774	-0.8052477276058752
1.7899793601079417	-0.7907914330011026
1.7880210015312554	-0.7763045612548515
1.7859926862297117	-0.7617873174652042
1.7838936640091951	-0.7472399158073262
1.7817231765933144	-0.7326625797894619
1.7794804575936698	-0.7180555425150288
1.7771647324838034	-0.7034190469511125
1.7747752185770609	-0.6887533462033695
1.772311125008606	-0.674058703797402
1.7697716527218572	-0.6593353939668098
1.7671559944596078	-0.6445837019479103
1.7644633347601124	-0.6298039242812371
1.7616928499584346	-0.6149963691199171
1.7588437081933663	-0.6001613565450385
1.7559150694202192	-0.5852992188879674
1.7529060854298368	-0.5704103010597755
1.7498158998741746	-0.5554949608878763
1.7466436482987804	-0.5405535694597553
1.7433884581825705	-0.5255865114739999
1.740049448985298	-0.5105941855986664
1.736625732203062	-0.4955770048367896
1.7331164114323534	-0.48053539689943986
1.7295205824429758	-0.4654698045858633
1.725837333260384	-0.45038068617115345
1.7220657442578253	-0.43526851580113085
1.7182048882587913	-0.4201337838944456
1.7142538306502906	-0.40497699755200334
1.710211629507431	-0.3897986809735009
1.706077335729826	-0.3745993758809768
1.7018499931904083	-0.35937964194941385
1.69752863889719	-0.3441400572442032
1.6931123031685071	-0.3288812186651883
1.688600009822417	-0.3136037423973839
1.683990776380801	-0.2983082643680216
1.6792836142887888	-0.2829954407096262
1.67447752915021	-0.2676659482291569
1.6695715209796347	-0.2523204848826106
1.66456458447175	-0.23695977025501824
1.6594557092887285	-0.22158454604544744
1.6542438803662551	-0.20619557655653312
1.6489280782389715	-0.19079364918826922
1.6435072793860421	-0.1753795749356006
1.6379804565975338	-0.1599541888891555
1.6323465793624095	-0.14451835073884955
1.6266046142788655	-0.12907294527965302
1.6207535254877203	-0.11361888291881893
1.6147922751296886	-0.09815710018409247
1.608719823827268	-0.08268856023210752
1.6025351311919667	-0.0672142533560623
1.5962371563577242	-0.05173519749213708
1.5898248585411745	-0.03625243872345649
1.583297197629601	-0.020767051780917423
1.576653134797275	-0.005280140539738725
1.56989163315088	0.010207161489374781
1.563011658404824	0.02569369067539363
1.5560121795870658	0.04117825278980771
1.548892169776102	0.0566596225384442
1.5416506068698579	0.07213654310341344
1.5342864743870024	0.08760772569673755
1.526798762301275	0.10307184912715467
1.5191864679093978	0.11852755938152207
1.5114485967330331	0.1339734692225274
1.5035841634551665	0.14940815780447203
1.4955921928914053	0.16483017030871
1.487471720996359	0.1802380176008247
1.4792217959054432	0.19563017591128296
1.4708414790122364	0.21100508654160813
1.4623298460813872	0.22636115559827946
1.4536859883971753	0.24169675375625585
1.4449090139475278	0.25701021605447505
1.435998048643221	0.27229984172566873
1.42695223757203	0.2875638940626255
1.4177707462873093	0.3028006003233887
1.4084527621303125	0.3180081516779595
1.3989974955856939	0.33318470319871474
1.3894041816691691	0.3483283738972589
1.3796720813462746	0.36343724681031314
1.3698004829811934	0.3785093691369559
1.3597887038140268	0.3935427524301691
1.3496360914651755	0.4085353728449963
1.339342025464971	0.4234851714460565
1.3289059188066363	0.4383900545770244
1.3183272195204796	0.45324789429455475
1.3076054122670178	0.46805652886914634
1.2967400199463546	0.48281376335559845
1.285730605321241	0.49751737023519427
1.2745767726507347	0.5121650901320873
1.2632781693312731	0.5267546326060952
1.2518344875418226	0.5412836770239079
1.240245465889467	0.5557498735106696
1.2285108910514906	0.5701508439838887
1.21663059941009	0.5844841832710422
1.2046044786753334	0.5987474603124745
1.1924324694918749	0.6129382194508338
1.1801145670249154	0.6270539818078467
1.1676508225204003	0.6410922467493679
1.1550413448345533	0.6550504934390255
1.1422863019275846	0.6689261824806039
1.1293859223160985	0.6827167576492121
1.1163404964789694	0.6964196477105037
1.1031503782110366	0.7100322683272452
1.0898159859188865	0.723552024052147
1.0763378038532398	0.7369763104051555
1.0627163832720545	0.7503025160334293
1.048952343528602	0.763528024951623
1.0350463730789066	0.7766502188596079
1.0209992304028304	0.7896664795344811
1.0068117448330993	0.8025741912933592
0.992484817287094	0.8153707435226447
0.9780194208957141	0.8280535332696286
0.9634166015245591	0.8406199678912148
0.9486774781822916	0.8530674677546439
0.9338032433115712	0.8653934689844844
0.9187951629583168	0.8775954262496756
0.9036545768152174	0.8896708155841984
0.8883828981357941	0.9016171372345678
0.8729816135158611	0.9134319185268809
0.857452282539611	0.9251127167459261
0.8417965372877508	0.9366571220187504
0.8260160817061637	0.9480627601944409
0.810112690833542	0.95932729571208
0.7940882098872092	0.9704484344484925
0.7779445532071152	0.9814239265371315
0.7616837030580352	0.992251569149761
0.7453077082912579	1.0029292092320874
