element	sp_num	obs_wl_vac(nm)	unc_obs_wl	ritz_wl_vac(nm)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Hg	1	"693.59"	"0.03"	""	""	"1"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"694.60"	"0.03"	""	""	"4"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	2	"694.7390"	"0.0003"	"694.7389"	"0.0010"	"120h"	"2.2e+06"	"3.2e-02"		"121416.626"	"135810.522"	"5d10.8s"	"2S"	"1/2"	"5d10.9p"	"2P*"	"3/2"		"T7226"	"L11760"	
Hg	1	"695.26"	"0.03"	"695.276"	"0.015"	"5"	""	""		"68886.43"	"83269.2"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.14d"	"3D"	"3"		""	"L7590c86"	
Hg	1	"697.91"	"0.03"	""	""	""	""	""		""	""	""	""	""	""	""	""		""	"L7590"	
Hg	1	"701.11"	"0.03"	"701.102"	"0.010"	"4"	""	""		"68886.43"	"83149.7"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.15s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"702.39"	"0.10"	"702.41"	"0.03"	"0"	""	""		"69516.576"	"83753.3"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.19d"	"3D"	"1"		""	"L15188c86"	
Hg	1	"704.76"	"0.03"	"704.748"	"0.015"	"8"	""	""		"68886.43"	"83075.9"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.13d"	"3D"	"3"		""	"L7590c86"	
Hg	1	"708.3854"	"0.0005"	"708.3853"	"0.0005"	"1000"	""	""		"62350.325"	"76466.936"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.8p"	"3P*"	"1"		""	"L3499"	
Hg	1	"709.3815"	"0.0005"	"709.3815"	"0.0005"	"800"	""	""		"62350.325"	"76447.112"	"5d10.6s.7s"	"3S"	"1"	"5d10.6s.8p"	"3P*"	"0"		""	"L3499"	
Hg	1	"710.33"	"0.03"	""	""	"2"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"712.20"	"0.03"	""	""	"2"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"712.76"	"0.03"	"712.718"	"0.020"	"6*"	""	""		"69661.803"	"83692.6"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.18d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"712.76"	"0.03"	"712.73"	"0.03"	"6*"	""	""		"69661.803"	"83692.4"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.18d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"712.76"	"0.03"	"712.811"	"0.010"	"6*"	""	""		"68886.43"	"82915.4"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.14s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"713.70"	"0.03"	"713.683"	"0.015"	"4"	""	""		"69516.576"	"83528.4"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.16d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"714.96"	"0.03"	"715.001"	"0.015"	"2d"	""	""		"69661.803"	"83647.8"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.19s"	"3S"	"1"		""	"L7590"	
Hg	1	"715.62"	"0.03"	""	""	"0d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"716.42"	"0.03"	"716.425"	"0.021"	"5"	""	""		"69661.803"	"83620.0"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.17d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"717.10"	"0.03"	""	""	"2"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"717.26"	"0.06"	"717.251"	"0.015"	"0"	""	""		"69516.576"	"83458.7"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.17s"	"3S"	"1"		""	"L15169c86"	
Hg	1	"717.80"	"0.04"	"717.72"	"0.03"	"3d*"	""	""		"68886.43"	"82819.4"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.10f"	"3F*"	"4"	E2	""	"L15167c86"	
Hg	1	"717.80"	"0.04"	"717.75"	"0.03"	"3d*"	""	""		"68886.43"	"82818.9"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.10f"	"3F*"	"3"	E2	""	"L15167c86"	
Hg	1	"717.80"	"0.04"	"717.76"	"0.03"	"3d*"	""	""		"68886.43"	"82818.6"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.10f"	"3F*"	"2"	E2	""	"L15167c86"	
Hg	1	"717.98"	"0.03"	"717.975"	"0.015"	"10"	""	""		"68886.43"	"82814.5"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.12d"	"3D"	"3"		""	"L7590c86"	
Hg	1	"719.29"	"0.03"	"719.316"	"0.016"	"3"	""	""		"69661.803"	"83563.9"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.18s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"719.55"	"0.03"	"719.553"	"0.016"	"4"	""	""		"69516.576"	"83414.1"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.15d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"721.11"	"0.03"	"721.12"	"0.03"	"6*"	""	""		"69661.803"	"83529.1"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.16d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"721.11"	"0.03"	"721.157"	"0.016"	"6*"	""	""		"69661.803"	"83528.4"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.16d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"722.44"	"0.03"	""	""	"0d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"722.95"	"0.03"	""	""	"0d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"724.14"	"0.03"	""	""	"3"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"724.77"	"0.03"	"724.801"	"0.016"	"3"	""	""		"69661.803"	"83458.7"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.17s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"727.11"	"0.03"	"727.11"	"0.03"	"5*"	""	""		"69661.803"	"83414.8"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.15d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"727.11"	"0.03"	"727.151"	"0.016"	"5*"	""	""		"69661.803"	"83414.1"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.15d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"727.27"	"0.03"	"727.271"	"0.021"	"5"	""	""		"69516.576"	"83266.6"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.14d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"728.04"	"0.03"	""	""	""	""	""		""	""	""	""	""	""	""	""		""	"L7590"	
Hg	1	"729.69"	"0.03"	"729.691"	"0.010"	"7"	""	""		"68886.43"	"82590.86"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.13s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"730.37"	"0.04"	""	""	"4"	""	""		""	""	""	""	""	""	""	""		""	"L15167c86"	
Hg	1	"730.56"	"0.03"	"730.570"	"0.011"	""	""	""		"83621.89"	"97309.84"	"5d10.6s.18p"	"1P*"	"1"	"5d9.6s2.(2D<5/2>).7s"	"2[5/2]"	"2"		""	"L7590"	
Hg	1	"731.91"	"0.03"	"731.909"	"0.011"	"4"	""	""		"69661.803"	"83324.7"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.16s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"733.50"	"0.03"	"733.508"	"0.011"	"3"	""	""		"69516.576"	"83149.7"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.15s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"734.3"	"0.2"	"734.462"	"0.011"	"1d"	""	""		"83694.44"	"97309.84"	"5d10.6s.19p"	"1P*"	"1"	"5d9.6s2.(2D<5/2>).7s"	"2[5/2]"	"2"		""	"L15191c86"	
Hg	2	"734.8532"	"0.0003"	"734.8526"	"0.0010"	"600000E"	"5.3e+07"	"6.4e-01"		"111971.464"	"125579.636"	"5d10.7p"	"2P*"	"3/2"	"5d10.7d"	"2D"	"5/2"		"T7226"	"L11760"	
Hg	1	"735.01"	"0.03"	"734.992"	"0.022"	"8"	""	""		"69661.803"	"83267.4"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.14d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"735.06"	"0.06"	"735.035"	"0.022"	"0d"	""	""		"69661.803"	"83266.6"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.14d"	"3D"	"1"		""	"L15169c86"	
Hg	1	"736.93"	"0.05"	"736.905"	"0.022"	"1d*"	""	""		"68886.43"	"82456.7"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.9f"	"3F*"	"4"	E2	""	"L7589c86"	
Hg	1	"736.93"	"0.05"	"736.943"	"0.022"	"1d*"	""	""		"68886.43"	"82456.0"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.9f"	"3F*"	"3"	E2	""	"L7589c86"	
Hg	1	"736.93"	"0.05"	"736.986"	"0.016"	"1d*"	""	""		"68886.43"	"82455.2"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.9f"	"3F*"	"2"	E2	""	"L7589c86"	
Hg	1	"737.35"	"0.03"	"737.340"	"0.016"	"10"	""	""		"68886.43"	"82448.7"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.11d"	"3D"	"3"		""	"L7590c86"	
Hg	1	"737.65"	"0.03"	"737.636"	"0.016"	"4"	""	""		"69516.576"	"83073.4"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.13d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"738.95"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"739.58"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	2	"739.7659"	"0.0003"	""	""	"1200h"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"740.53"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	2	"741.3894"	"0.0003"	"741.3893"	"0.0010"	"600w"	"1.1e+07"	"1.4e-01"		"125325.531"	"138813.721"	"5d10.7d"	"2D"	"3/2"	"5d10.7f"	"2F*"	"5/2"		"T7226"	"L11760"	
Hg	1	"741.42"	"0.03"	"741.405"	"0.011"	"4"	""	""		"69661.803"	"83149.7"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.15s"	"3S"	"1"		""	"L7590c86"	
Hg	2	"741.9907"	"0.0004"	"741.9916"	"0.0010"	"18000c"	"1.2e+07"	"2.0e-01"		"95714.406"	"109191.648"	"5d10.7s"	"2S"	"1/2"	"5d9.6s.6p"	"(2D<3/2>,3P<2>)*"	"3/2"		"T7226"	"L11760"	
Hg	1	"745.60"	"0.03"	"745.590"	"0.011"	"8*"	""	""		"69661.803"	"83074.0"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.13d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"745.60"	"0.03"	"745.623"	"0.017"	"8*"	""	""		"69661.803"	"83073.4"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.13d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"745.88"	"0.03"	"745.874"	"0.010"	"3"	""	""		"69661.803"	"83068.90"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.13d"	"1D"	"2"		""	"L7590c86"	
Hg	1	"746.34"	"0.03"	"746.334"	"0.011"	"2"	""	""		"69516.576"	"82915.4"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.14s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"747.50"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	2	"748.8360"	"0.0003"	"748.8355"	"0.0010"	"6500w"	"8.5e+06"	"7.1e-02"		"111971.464"	"125325.531"	"5d10.7p"	"2P*"	"3/2"	"5d10.7d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	1	"749.66"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"750.25"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	3	"751.953"	"0.010"	""	""	"12"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	1	"752.22"	"0.03"	"752.195"	"0.017"	"9"	""	""		"69516.576"	"82811.0"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.12d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"753.37"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"753.60"	"0.03"	""	""	"0"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"754.50"	"0.03"	"754.512"	"0.011"	"4"	""	""		"69661.803"	"82915.4"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.14s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"755.42"	"0.03"	"755.427"	"0.005"	"7"	""	""		"68886.43"	"82123.98"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.12s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"756.29"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	2	"756.6617"	"0.0003"	"756.6617"	"0.0010"	"12000h"	"1.1e+07"	"1.3e-01"		"125579.636"	"138795.581"	"5d10.7d"	"2D"	"5/2"	"5d10.7f"	"2F*"	"7/2"		"T7226"	"L11760"	
Hg	1	"757.33"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"758.30"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"760.42"	"0.03"	"760.426"	"0.011"	"7*"	""	""		"69661.803"	"82812.32"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.12d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"760.42"	"0.03"	"760.503"	"0.017"	"7*"	""	""		"69661.803"	"82811.0"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.12d"	"3D"	"1"		""	"L7590c86"	
Hg	1	"760.80"	"0.03"	"760.839"	"0.011"	"4"	""	""		"69661.803"	"82805.18"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.12d"	"1D"	"2"		""	"L7590c86"	
Hg	1	"761.48"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"761.76"	"0.03"	""	""	"0"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"762.09"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	2	"762.2861"	"0.0003"	"762.2856"	"0.0010"	"60000h"	"4.0e+07"	"3.5e-01"		"108298.183"	"121416.626"	"5d10.7p"	"2P*"	"1/2"	"5d10.8s"	"2S"	"1/2"		"T7226"	"L11760"	
Hg	1	"762.29"	"0.03"	""	""	"0"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"763.38"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"763.73"	"0.03"	""	""	"0"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"764.85"	"0.03"	"764.860"	"0.011"	"3"	""	""		"69516.576"	"82590.86"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.13s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"765.58"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"766.90"	"0.04"	"766.914"	"0.018"	"4"	""	""		"68886.43"	"81925.7"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.8f"	"3F*"	"4"	E2	""	"L15167c86"	
Hg	1	"767.61"	"0.03"	"767.629"	"0.005"	"5"	""	""		"68886.43"	"81913.55"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.10d"	"3D"	"3"		""	"L7590c86"	
Hg	1	"767.94"	"0.03"	"767.945"	"0.009"	"3"	""	""		"68886.43"	"81908.20"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.10d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"768.73"	"0.03"	"768.748"	"0.009"	"1"	""	""		"68886.43"	"81894.59"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.10d"	"1D"	"2"		""	"L7590c86"	
Hg	1	"769.51"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"770.62"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"770.87"	"0.03"	""	""	"1d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"772.08"	"0.03"	""	""	"2"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"772.23"	"0.03"	""	""	"1"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"773.0952"	"0.0005"	"773.0952"	"0.0004"	"30"	"6.e+05"	"1.5e-02"	D	"63928.120"	"76863.137"	"5d10.6s.7s"	"1S"	"0"	"5d10.6s.8p"	"1P*"	"1"		"T3462"	"L3499"	
Hg	1	"773.47"	"0.03"	"773.452"	"0.011"	"5"	""	""		"69661.803"	"82590.86"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.13s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"773.68"	"0.05"	"773.603"	"0.004"	"0"	""	""		"69516.576"	"82443.10"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.11d"	"3D"	"1"		""	"L7589c86"	
Hg	2	"777.4090"	"0.0004"	""	""	"2000w"	""	""		""	""	""	""	""	""	""	""		""	"L11760"	
Hg	1	"779.73"	"0.03"	""	""	"1"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	3	"781.025"	"0.010"	""	""	"7"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	1	"781.61"	"0.05"	"781.604"	"0.024"	"1"	""	""		"69661.803"	"82456.0"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.9f"	"3F*"	"3"	E2	""	"L7589c86"	
Hg	1	"782.29"	"0.03"	"782.252"	"0.010"	"8"	""	""		"69661.803"	"82445.40"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.11d"	"3D"	"2"		""	"L7590c86"	
Hg	1	"782.44"	"0.06"	"782.393"	"0.004"	"1"	""	""		"69661.803"	"82443.10"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.11d"	"3D"	"1"		""	"L15169,L7589c86"	
Hg	1	"782.82"	"0.03"	"782.846"	"0.010"	"4"	""	""		"69661.803"	"82435.70"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.11d"	"1D"	"2"		""	"L7590c86"	
Hg	2	"788.3202"	"0.0002"	"788.3203"	"0.0010"	"110h"	"9.5e+06"	"1.8e-01"		"126941.844"	"139627.043"	"5d10.8p"	"2P*"	"1/2"	"5d10.9d"	"2D"	"3/2"		"T7226"	"L11760"	
Hg	1	"790.13"	"0.06"	"789.955"	"0.019"	"00"	""	""		"81077.45"	"93736.4"	"5d10.6s.9d"	"3D"	"2"	"5d9.6s2.(2D<3/2>).6p"	"2[3/2]*"	"1"		""	"L15169c86"	
Hg	1	"793.20"	"0.03"	"793.185"	"0.005"	"3"	""	""		"69516.576"	"82123.98"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.12s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"793.91"	"0.03"	"793.921"	"0.019"	"1"	""	""		"71207.296"	"83803.0"	"5d10.6s.7p"	"3P*"	"2"	"5d10.6s.20d"	"3D"	"3"		""	"L7590c86"	
Hg	2	"794.6740"	"0.0002"	"794.6740"	"0.0010"	"25000000"	"4.3e+07"	"4.1e-01"		"95714.406"	"108298.183"	"5d10.7s"	"2S"	"1/2"	"5d10.7p"	"2P*"	"1/2"		"T7226"	"L11760"	
Hg	3	"794.894"	"0.010"	""	""	"25"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	1	"795.34"	"0.03"	"795.34"	"0.03"	"0d"	""	""		"71333.053"	"83906.3"	"5d10.6s.6d"	"1D"	"2"	"5d10.6s.21f"	"1F*"	"3"		""	"L7590c86"	
Hg	1	"797.08"	"0.03"	"797.08"	"0.04"	"0*"	""	""		"71333.053"	"83878.8"	"5d10.6s.6d"	"1D"	"2"	"5d10.6s.20f"	"1F*"	"3"		""	"L7590c86"	
Hg	1	"797.08"	"0.03"	"797.105"	"0.019"	"0*"	""	""		"71207.296"	"83752.7"	"5d10.6s.7p"	"3P*"	"2"	"5d10.6s.19d"	"3D"	"3"		""	"L7590c86"	
Hg	1	"797.55"	"0.03"	"797.5235"	"0.0007"	"1"	""	""		"63928.120"	"76466.936"	"5d10.6s.7s"	"1S"	"0"	"5d10.6s.8p"	"3P*"	"1"		""	"L7590c86"	
Hg	1	"798.13"	"0.03"	"798.101"	"0.006"	"7"	""	""		"68886.43"	"81416.17"	"5d9.6s2.(2D<5/2>).6p"	"2[3/2]*"	"2"	"5d10.6s.11s"	"3S"	"1"		""	"L7590c86"	
Hg	3	"798.671"	"0.010"	""	""	"50"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	1	"799.32"	"0.03"	"799.32"	"0.03"	"0"	""	""		"71333.053"	"83843.7"	"5d10.6s.6d"	"1D"	"2"	"5d10.6s.19f"	"1F*"	"3"		""	"L7590c86"	
Hg	1	"800.08"	"0.03"	"800.079"	"0.012"	"0"	""	""		"69661.803"	"82160.57"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.12s"	"1S"	"0"		""	"L7590c86"	
Hg	1	"800.93"	"0.03"	""	""	"1"	""	""		""	""	""	""	""	""	""	""		""	"L7590"	
Hg	1	"801.55"	"0.03"	"801.54"	"0.03"	"0"	""	""		"71431.180"	"83907.1"	"5d10.6s.6d"	"3D"	"3"	"5d10.6s.21f"	"3F*"	"4"		""	"L7590c86"	
Hg	1	"802.01"	"0.03"	"802.01"	"0.03"	"1"	""	""		"71333.053"	"83801.7"	"5d10.6s.6d"	"1D"	"2"	"5d10.6s.18f"	"1F*"	"3"		""	"L7590c86"	
Hg	1	"802.45"	"0.03"	"802.428"	"0.005"	"6"	""	""		"69661.803"	"82123.98"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.12s"	"3S"	"1"		""	"L7590c86"	
Hg	1	"803.41"	"0.03"	"803.41"	"0.05"	"0d*"	""	""		"71431.180"	"83878.2"	"5d10.6s.6d"	"3D"	"3"	"5d10.6s.20f"	"3F*"	"4"		""	"L7590c86"	
Hg	1	"803.41"	"0.03"	"803.40"	"0.05"	"0d*"	""	""		"71396.073"	"83843.1"	"5d10.6s.6d"	"3D"	"2"	"5d10.6s.19f"	"3F*"	"3"		""	"L7590c86"	
Hg	1	"805.22"	"0.03"	"805.22"	"0.03"	"1"	""	""		"71333.053"	"83752.0"	"5d10.6s.6d"	"1D"	"2"	"5d10.6s.17f"	"1F*"	"3"		""	"L7590c86"	
Hg	1	"805.63"	"0.03"	"805.600"	"0.019"	"2"	""	""		"71207.296"	"83620.4"	"5d10.6s.7p"	"3P*"	"2"	"5d10.6s.17d"	"3D"	"3"		""	"L7590c86"	
Hg	1	"806.04"	"0.04"	"806.028"	"0.019"	"1"	""	""		"69516.576"	"81923.1"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.8f"	"3F*"	"2"	E2	""	"L15167c86"	
Hg	1	"806.06"	"0.03"	"806.06"	"0.03"	"1"	""	""		"71396.073"	"83802.1"	"5d10.6s.6d"	"3D"	"2"	"5d10.6s.18f"	"3F*"	"3"		""	"L7590c86"	
Hg	1	"807.29"	"0.04"	"807.270"	"0.013"	"5"	""	""		"69516.576"	"81904.0"	"5d10.6s.7p"	"3P*"	"0"	"5d10.6s.10d"	"3D"	"1"		""	"L7592c86"	
Hg	1	"808.03"	"0.03"	""	""	"0d"	""	""		""	""	""	""	""	""	""	""		""	"L7590c86"	
Hg	1	"808.26"	"0.03"	"808.26"	"0.03"	"0"	""	""		"71431.180"	"83803.4"	"5d10.6s.6d"	"3D"	"3"	"5d10.6s.18f"	"3F*"	"4"		""	"L7590c86"	
Hg	1	"809.26"	"0.03"	"809.26"	"0.04"	"1d*"	""	""		"71333.053"	"83690.0"	"5d10.6s.6d"	"1D"	"2"	"5d10.6s.16f"	"1F*"	"3"		""	"L7590c86"	
Hg	1	"809.26"	"0.03"	"809.314"	"0.013"	"1d*"	""	""		"71294.86"	"83651.0"	"5d10.6s.7p"	"1P*"	"1"	"5d10.6s.19s"	"1S"	"0"		""	"L7590c86"	
Hg	1	"811.53"	"0.03"	"811.523"	"0.020"	"4*"	""	""		"71207.296"	"83529.8"	"5d10.6s.7p"	"3P*"	"2"	"5d10.6s.16d"	"3D"	"3"		""	"L7590c86"	
Hg	1	"811.53"	"0.03"	"811.534"	"0.013"	"4*"	""	""		"71294.86"	"83617.2"	"5d10.6s.7p"	"1P*"	"1"	"5d10.6s.17d"	"1D"	"2"		""	"L7590c86"	
Hg	1	"813.14"	"0.03"	"813.15"	"0.03"	"1d"	""	""		"71396.073"	"83693.9"	"5d10.6s.6d"	"3D"	"2"	"5d10.6s.16f"	"3F*"	"3"		""	"L7590c86"	
Hg	1	"813.85"	"0.03"	"813.85"	"0.03"	"2d"	""	""		"71333.053"	"83620.3"	"5d10.6s.6d"	"1D"	"2"	"5d10.6s.15f"	"1F*"	"3"		""	"L7590c86"	
Hg	1	"814.76"	"0.04"	"814.721"	"0.013"	"2"	""	""		"71294.86"	"83569.0"	"5d10.6s.7p"	"1P*"	"1"	"5d10.6s.18s"	"1S"	"0"		""	"L15167c86"	
Hg	3	"815.388"	"0.010"	""	""	"5"	""	""		""	""	""	""	""	""	""	""		""	"L3332"	
Hg	1	"815.53"	"0.03"	"815.521"	"0.020"	"3"	""	""		"69661.803"	"81923.9"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.8f"	"3F*"	"3"	E2	""	"L7590c86"	
Hg	1	"815.58"	"0.04"	"815.574"	"0.020"	"4"	""	""		"69661.803"	"81923.1"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.8f"	"3F*"	"2"	E2	""	"L15167c86"	
Hg	1	"816.56"	"0.03"	"816.567"	"0.010"	"10"	""	""		"69661.803"	"81908.20"	"5d10.6s.7p"	"3P*"	"1"	"5d10.6s.10d"	"3D"	"2"		""	"L7590c86"	
