element	sp_num	obs_wl_vac(nm)	unc_obs_wl	ritz_wl_vac(nm)	unc_ritz_wl	intens	Aki(s^-1)	fik	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Na	2	"153.4737"	"0.0003"	"153.4728"	"0.0012"	"12"	""	""		"299885.37"	"365043.5"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L914"	
Na	7	""	""	"153.8"	"0.3"	""	"5.64e+06"	"2.00e-03"	C	"1186630"	"1251670"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	3	"153.9145"	"0.0005"	"153.9147"	"0.0007"	"7bl"	"1.24e+08"	"2.21e-02"	E	"418417.50"	"483388.55"	"2s2.2p4.(3P).3p"	"2P*"	"3/2"	"2s2.2p4.(3P).4s"	"2P"	"1/2"		"c56,LS"	"L1882"	
Na	2	"153.9895"	"0.0003"	"153.9893"	"0.0012"	"12"	""	""		"300103.92"	"365043.5"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L914"	
Na	2	"154.0688"	"0.0003"	""	""	"7"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	4	""	""	"154.164"	"0.034"	""	"6.19e+07"	"1.32e-02"	C+	"600534.1"	"665400."	"2s2.2p3.(2P*).3p"	"3D"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T7663c11"	""	
Na	4	""	""	"154.177"	"0.034"	""	"3.80e+07"	"9.67e-03"	C+	"600509.6"	"665370."	"2s2.2p3.(2P*).3p"	"3D"	"3"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		"T7663c11"	""	
Na	4	"154.2460"	"0.0010"	"154.236"	"0.034"	"bl*"	"1.73e+08"	"6.16e-02"	B	"600534.1"	"665370."	"2s2.2p3.(2P*).3p"	"3D"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		"T7663c11"	"L3834"	
Na	4	"154.2460"	"0.0010"	"154.239"	"0.034"	"bl*"	"2.53e+08"	"9.01e-02"	B	"600509.6"	"665344."	"2s2.2p3.(2P*).3p"	"3D"	"3"	"2s2.2p3.(2P*).3d"	"3D*"	"3"		"T7663c11"	"L3834"	
Na	4	"154.2460"	"0.0010"	"154.244"	"0.034"	"bl*"	"1.93e+08"	"6.88e-02"	C+	"600567.7"	"665400."	"2s2.2p3.(2P*).3p"	"3D"	"1"	"2s2.2p3.(2P*).3d"	"3D*"	"1"		"T7663c11"	"L3834"	
Na	3	"154.2460"	"0.0010"	"154.2448"	"0.0007"	"9bl"	"2.47e+08"	"8.81e-02"	D	"418556.54"	"483388.55"	"2s2.2p4.(3P).3p"	"2P*"	"1/2"	"2s2.2p4.(3P).4s"	"2P"	"1/2"		"c56,LS"	"L1882"	
Na	4	""	""	"154.297"	"0.034"	""	"1.75e+07"	"8.76e-03"	C	"600534.1"	"665344."	"2s2.2p3.(2P*).3p"	"3D"	"2"	"2s2.2p3.(2P*).3d"	"3D*"	"3"		"T7663c11"	""	
Na	4	""	""	"154.316"	"0.034"	""	"2.34e+07"	"1.39e-02"	C	"600567.7"	"665370."	"2s2.2p3.(2P*).3p"	"3D"	"1"	"2s2.2p3.(2P*).3d"	"3D*"	"2"		"T7663c11"	""	
Na	2	"154.3665"	"0.0003"	""	""	"12"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"154.7066"	"0.0003"	"154.7025"	"0.0012"	"15"	""	""		"300103.92"	"364744.1"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		""	"L914"	
Na	2	"154.9392"	"0.0003"	"154.9348"	"0.0012"	"20"	""	""		"300387.82"	"364931.1"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		""	"L914"	
Na	2	"154.9507"	"0.0003"	"154.9513"	"0.0012"	"20bl*"	""	""		"300507.11"	"365043.5"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"		""	"L914"	
Na	2	"154.9507"	"0.0003"	"154.9527"	"0.0012"	"20bl*"	""	""		"299189.96"	"363725.8"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L914"	
Na	9	""	""	"155.0"	"0.3"	""	"3.97e+07"	"1.43e-02"	B+	"2171390"	"2235890"	"1s2.6d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"3/2"		"T5118c64,LS"	""	
Na	9	""	""	"155.0"	"0.3"	""	"3.97e+08"	"7.15e-02"	A	"2171390"	"2235890"	"1s2.6d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"1/2"		"T5118c64,LS"	""	
Na	2	"155.0095"	"0.0003"	""	""	"15"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"155.0348"	"0.0003"	"155.0321"	"0.0012"	"20"	""	""		"300507.11"	"365009.9"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"		""	"L914"	
Na	6	""	""	"155.1"	"1.0"	""	"3.74e+08"	"1.35e-01"	A	"808800"	"873290"	"2s2.2p.3s"	"3P*"	"2"	"2s2.2p.3p"	"3P"	"2"		"T7333c11,T7398"	""	
Na	7	""	""	"155.1"	"0.3"	""	"8.15e+06"	"3.92e-03"	C+	"1529460"	"1593920"	"2s2.6d"	"2D"	"5/2"	"2s.2p.(3P*).5d"	"2F*"	"7/2"		"T7192c3,LS"	""	
Na	2	"155.1793"	"0.0003"	"155.1784"	"0.0012"	"20"	""	""		"299189.96"	"363631.9"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L914"	
Na	2	"155.2203"	"0.0003"	"155.2217"	"0.0012"	"20"	""	""		"300507.11"	"364931.1"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		""	"L914"	
Na	9	""	""	"155.4"	"0.3"	""	"3.55e+08"	"8.56e-02"	A	"2171550"	"2235890"	"1s2.6d"	"2D"	"5/2"	"1s2.7p"	"2P*"	"3/2"		"T5118c64,LS"	""	
Na	2	"155.6370"	"0.0003"	"155.6378"	"0.0012"	"15"	""	""		"299189.96"	"363441.7"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		""	"L914"	
Na	2	"155.6753"	"0.0003"	"155.6735"	"0.0012"	"12"	""	""		"300507.11"	"364744.1"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<1/2>).5d"	"2[3/2]*"	"2"		""	"L914"	
Na	2	"155.7557"	"0.0003"	""	""	"7"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	7	""	""	"155.8"	"0.3"	""	"1.52e+07"	"7.35e-03"	C+	"1399070"	"1463270"	"2p2.(3P).3d"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"7/2"		"T7192c3,LS"	""	
Na	2	"155.8678"	"0.0003"	"155.8666"	"0.0012"	"7"	""	""		"299189.96"	"363347.4"	"2s2.2p5.3p"	"1D"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		""	"L914"	
Na	4	""	""	"155.940"	"0.034"	""	"2.01e+06"	"5.24e-04"	D	"600509.6"	"664637."	"2s2.2p3.(2P*).3p"	"3D"	"3"	"2s2.2p3.(2P*).3d"	"1D*"	"2"		"T7663c11"	""	
Na	4	""	""	"155.999"	"0.034"	""	"1.62e+07"	"5.91e-03"	C	"600534.1"	"664637."	"2s2.2p3.(2P*).3p"	"3D"	"2"	"2s2.2p3.(2P*).3d"	"1D*"	"2"		"T7663c11"	""	
Na	7	""	""	"156.0"	"0.3"	""	"5.59e+06"	"2.04e-03"	C	"1187890"	"1252010"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"		"T7192c3,LS"	""	
Na	4	""	""	"156.081"	"0.034"	""	"4.22e+06"	"2.57e-03"	D+	"600567.7"	"664637."	"2s2.2p3.(2P*).3p"	"3D"	"1"	"2s2.2p3.(2P*).3d"	"1D*"	"2"		"T7663c11"	""	
Na	3	"156.2870"	"0.0005"	"156.2874"	"0.0007"	"11"	"2.98e+08"	"1.09e-01"	D+	"418417.50"	"482402.20"	"2s2.2p4.(3P).3p"	"2P*"	"3/2"	"2s2.2p4.(3P).4s"	"2P"	"3/2"		"c56,LS"	"L1882"	
Na	3	"156.3610"	"0.0010"	"156.3607"	"0.0007"	"3"	"8.51e+07"	"1.56e-02"	E	"417403.98"	"481358.65"	"2s2.2p4.(3P).3p"	"4S*"	"3/2"	"2s2.2p4.(3P).4s"	"4P"	"1/2"		"c56,LS"	"L1882"	
Na	5	""	""	"156.49"	"0.24"	""	"5.19e+06"	"1.27e-03"	D	"940720"	"1004620"	"2s2.2p2.(3P).4d"	"4P"	"5/2"	"2s.2p3.(3D*).3d"	"4P*"	"3/2"		"u21,LS"	""	
Na	3	"156.5294"	"0.0005"	"156.5280"	"0.0007"	"10*"	"2.38e+08"	"1.31e-01"	D+	"447547.96"	"511434.3"	"2s2.2p4.(1D).3p"	"2P*"	"3/2"	"2s2.2p4.(1D).4s"	"2D"	"5/2"		"c56,LS"	"L1882"	
Na	3	"156.5294"	"0.0005"	"156.5292"	"0.0007"	"10*"	"3.95e+07"	"1.45e-02"	E	"447547.96"	"511433.8"	"2s2.2p4.(1D).3p"	"2P*"	"3/2"	"2s2.2p4.(1D).4s"	"2D"	"3/2"		"c56,LS"	"L1882"	
Na	2	"156.5838"	"0.0003"	""	""	"12"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	5	""	""	"156.59"	"0.16"	""	"9.63e+06"	"1.77e-03"	D	"940930"	"1004790"	"2s2.2p2.(3P).4d"	"4P"	"3/2"	"2s.2p3.(3D*).3d"	"4P*"	"1/2"		"u21,LS"	""	
Na	2	"156.6262"	"0.0003"	""	""	"12"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	3	""	""	"156.6277"	"0.0007"	""	"5.90e+07"	"4.34e-02"	E	"418556.54"	"482402.20"	"2s2.2p4.(3P).3p"	"2P*"	"1/2"	"2s2.2p4.(3P).4s"	"2P"	"3/2"		"c56,LS"	""	
Na	6	""	""	"156.8"	"1.0"	""	"2.44e+08"	"5.40e-02"	B+	"808800"	"872580"	"2s2.2p.3s"	"3P*"	"2"	"2s2.2p.3p"	"3P"	"1"		"T7333c11,T7398"	""	
Na	7	""	""	"156.8"	"0.3"	""	"5.90e+05"	"1.45e-04"	D	"1187890"	"1251670"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"		"T7192c3,LS"	""	
Na	2	"156.8673"	"0.0003"	"156.8713"	"0.0013"	"10"	""	""		"299885.37"	"363631.9"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L914"	
Na	2	"156.9264"	"0.0003"	"156.9247"	"0.0013"	"20"	""	""		"299885.37"	"363610.2"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L914"	
Na	2	"157.0024"	"0.0003"	""	""	"12"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	5	""	""	"157.01"	"0.11"	""	"1.53e+06"	"5.64e-04"	E	"940930"	"1004620"	"2s2.2p2.(3P).4d"	"4P"	"3/2"	"2s.2p3.(3D*).3d"	"4P*"	"3/2"		"u21,LS"	""	
Na	5	""	""	"157.04"	"0.24"	""	"8.01e+06"	"2.96e-03"	D	"940720"	"1004400"	"2s2.2p2.(3P).4d"	"4P"	"5/2"	"2s.2p3.(3D*).3d"	"4P*"	"5/2"		"u21,LS"	""	
Na	2	"157.1205"	"0.0003"	""	""	"7"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"157.3430"	"0.0003"	"157.3407"	"0.0013"	"10"	""	""		"299885.37"	"363441.7"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		""	"L914"	
Na	4	""	""	"157.392"	"0.035"	""	"3.52e-01"	""	C	"486650.2"	"550186."	"2s2.2p3.(4S*).3s"	"3S*"	"1"	"2s2.2p3.(2P*).3s"	"3P*"	"2"	M1	"T7663c11"	""	
Na	2	"157.4110"	"0.0003"	"157.4110"	"0.0013"	"12"	""	""		"300103.92"	"363631.9"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L914"	
Na	4	""	""	"157.461"	"0.035"	""	"1.43e+00"	""	C	"486650.2"	"550158.?"	"2s2.2p3.(4S*).3s"	"3S*"	"1"	"2s2.2p3.(2P*).3s"	"3P*"	"0"	M1	"T7663c11"	""	
Na	4	""	""	"157.463"	"0.035"	""	"3.45e-01"	""	C	"486650.2"	"550157."	"2s2.2p3.(4S*).3s"	"3S*"	"1"	"2s2.2p3.(2P*).3s"	"3P*"	"1"	M1	"T7663c11"	""	
Na	2	"157.4664"	"0.0003"	"157.4647"	"0.0013"	"7"	""	""		"300103.92"	"363610.2"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"2"		""	"L914"	
Na	2	"157.5039"	"0.0003"	""	""	"10"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	5	""	""	"157.55"	"0.11"	""	"3.40e+06"	"1.90e-03"	D	"940930"	"1004400"	"2s2.2p2.(3P).4d"	"4P"	"3/2"	"2s.2p3.(3D*).3d"	"4P*"	"5/2"		"u21,LS"	""	
Na	2	"157.5749"	"0.0003"	"157.5745"	"0.0013"	"15"	""	""		"299885.37"	"363347.4"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		""	"L914"	
Na	2	"157.6118"	"0.0003"	"157.6123"	"0.0013"	"12"	""	""		"299885.37"	"363332.2"	"2s2.2p5.3p"	"1P"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"		""	"L914"	
Na	3	"157.7900"	"0.0010"	"157.7904"	"0.0007"	"9bl"	"8.25e+07"	"3.08e-02"	E	"417403.98"	"480779.21"	"2s2.2p4.(3P).3p"	"4S*"	"3/2"	"2s2.2p4.(3P).4s"	"4P"	"3/2"		"c56,LS"	"L1882"	
Na	7	""	""	"157.8"	"0.4"	""	"5.17e+05"	"1.93e-04"	D+	"1529460"	"1592820"	"2s2.6d"	"2D"	"5/2"	"2s.2p.(3P*).5d"	"2F*"	"5/2"		"T7192c3,LS"	""	
Na	7	""	""	"157.8"	"0.4"	""	"4.37e+06"	"1.63e-03"	C	"1399070"	"1462440"	"2p2.(3P).3d"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"5/2"		"T7192c3,LS"	""	
Na	7	""	""	"157.8"	"0.4"	""	"7.23e+06"	"4.05e-03"	C+	"1529460"	"1592820"	"2s2.6d"	"2D"	"3/2"	"2s.2p.(3P*).5d"	"2F*"	"5/2"		"T7192c3,LS"	""	
Na	2	"157.8807"	"0.0003"	"157.8837"	"0.0013"	"12bl*"	""	""		"300103.92"	"363441.7"	"2s2.2p5.3p"	"3P"	"2"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		""	"L914"	
Na	2	"157.8807"	"0.0003"	"157.8832"	"0.0013"	"12bl*"	""	""		"300387.82"	"363725.8"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L914"	
Na	7	""	""	"157.9"	"0.4"	""	"7.26e+05"	"1.81e-04"	D+	"1399070"	"1462400"	"2p2.(3P).3d"	"4P"	"5/2"	"2s.2p.(3P*).4d"	"4D*"	"3/2"		"T7192c3,LS"	""	
Na	3	"157.9117"	"0.0005"	"157.9118"	"0.0007"	"8"	"1.93e+08"	"1.44e-01"	D	"448107.31"	"511433.8"	"2s2.2p4.(1D).3p"	"2P*"	"1/2"	"2s2.2p4.(1D).4s"	"2D"	"3/2"		"c56,LS"	"L1882"	
Na	2	"157.9180"	"0.0003"	""	""	"15"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	10	""	""	"157.94"	"0.07"	""	"1.58e+08"	"9.86e-02"	A	"(11643558)"	"(11706875)"	"1s.8s"	"3S"	"1"	"1s.10p"	"3P*"	"2"		"T5231c64,LS"	""	
Na	10	""	""	"157.94"	"0.07"	""	"1.58e+08"	"5.92e-02"	A	"(11643558)"	"(11706875)"	"1s.8s"	"3S"	"1"	"1s.10p"	"3P*"	"1"		"T5231c64,LS"	""	
Na	10	""	""	"157.94"	"0.07"	""	"1.58e+08"	"1.97e-02"	A	"(11643558)"	"(11706875)"	"1s.8s"	"3S"	"1"	"1s.10p"	"3P*"	"0"		"T5231c64,LS"	""	
Na	2	"157.9408"	"0.0003"	""	""	"12"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	2	"157.9993"	"0.0003"	""	""	"20"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	4	"158.0233"	"0.0010"	"158.0233"	"0.0353"	"9"	"5.64e+08"	"2.96e-01"	B+	"572393.8"	"635675.6"	"2s2.2p3.(2D*).3p"	"3D"	"2"	"2s2.2p3.(2D*).3d"	"3F*"	"3"		"T7663c11"	"L3834"	
Na	4	"158.0500"	"0.0010"	"158.0498"	"0.0353"	"10"	"6.27e+08"	"3.02e-01"	B+	"572546.0"	"635817.2"	"2s2.2p3.(2D*).3p"	"3D"	"3"	"2s2.2p3.(2D*).3d"	"3F*"	"4"		"T7663c11"	"L3834"	
Na	2	"158.1108"	"0.0003"	"158.1176"	"0.0013"	"25"	""	""		"300387.82"	"363631.9"	"2s2.2p5.3p"	"3P"	"0"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L914"	
Na	4	""	""	"158.131"	"0.035"	""	"5.31e+07"	"1.19e-02"	C+	"575768.1"	"639007."	"2s2.2p3.(2D*).3p"	"3F"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"1"		"T7663c11"	""	
Na	2	"158.1835"	"0.0003"	"158.1811"	"0.0013"	"20"	""	""		"300507.11"	"363725.8"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).6s"	"2[3/2]*"	"1"		""	"L914"	
Na	4	"158.2121"	"0.0010"	"158.2121"	"0.0014"	"4bl"	"9.54e+08"	"1.19e-01"	B	"524773.3+x"	"587979.6+x"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).3d"	"5D*"	"0"		"T7663c11"	"L3834"	
Na	4	"158.2182"	"0.0010"	"158.2181"	"0.0014"	"11bl"	"7.16e+08"	"2.69e-01"	B	"524773.3+x"	"587977.2+x"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).3d"	"5D*"	"1"		"T7663c11"	"L3834"	
Na	4	"158.2326"	"0.0010"	"158.2331"	"0.0014"	"10"	"3.34e+08"	"2.09e-01"	B	"524773.3+x"	"587971.2+x"	"2s2.2p3.(4S*).3p"	"5P"	"1"	"2s2.2p3.(4S*).3d"	"5D*"	"2"		"T7663c11"	"L3834"	
Na	4	"158.2613"	"0.0010"	"158.2617"	"0.0354"	"8"	"5.11e+08"	"3.20e-01"	B	"572379.5"	"635566.0"	"2s2.2p3.(2D*).3p"	"3D"	"1"	"2s2.2p3.(2D*).3d"	"3F*"	"2"		"T7663c11"	"L3834"	
Na	4	""	""	"158.291"	"0.035"	""	"1.29e+07"	"4.86e-03"	C	"575768.1"	"638943."	"2s2.2p3.(2D*).3p"	"3F"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"2"		"T7663c11"	""	
Na	4	""	""	"158.2975"	"0.0354"	""	"1.14e+08"	"4.28e-02"	B	"572393.8"	"635566.0"	"2s2.2p3.(2D*).3p"	"3D"	"2"	"2s2.2p3.(2D*).3d"	"3F*"	"2"		"T7663c11"	""	
Na	7	""	""	"158.3"	"0.4"	""	"3.31e+07"	"6.22e-03"	C+	"1154780"	"1217950"	"2s.2p.(3P*).3p"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2P*"	"1/2"		"T7192c3,LS"	""	
Na	4	"158.3910"	"0.0010"	"158.3817"	"0.0014"	"5bl"	"2.38e+08"	"5.37e-02"	B	"524838.6+x"	"587977.2+x"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).3d"	"5D*"	"1"		"T7663c11"	"L3834"	
Na	4	"158.3977"	"0.0010"	"158.3968"	"0.0014"	"11bl"	"5.55e+08"	"2.09e-01"	B	"524838.6+x"	"587971.2+x"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).3d"	"5D*"	"2"		"T7663c11"	"L3834"	
Na	4	""	""	"158.4043"	"0.0355"	""	"8.48e+07"	"3.19e-02"	B	"572546.0"	"635675.6"	"2s2.2p3.(2D*).3p"	"3D"	"3"	"2s2.2p3.(2D*).3d"	"3F*"	"3"		"T7663c11"	""	
Na	4	"158.4141"	"0.0010"	"158.4141"	"0.0014"	"12"	"6.34e+08"	"3.34e-01"	B+	"524838.6+x"	"587964.3+x"	"2s2.2p3.(4S*).3p"	"5P"	"2"	"2s2.2p3.(4S*).3d"	"5D*"	"3"		"T7663c11"	"L3834"	
Na	2	"158.4173"	"0.0003"	"158.4164"	"0.0013"	"20"	""	""		"300507.11"	"363631.9"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"1"		""	"L914"	
Na	4	""	""	"158.423"	"0.035"	""	"4.72e+07"	"1.27e-02"	C+	"575821.0"	"638943."	"2s2.2p3.(2D*).3p"	"3F"	"3"	"2s2.2p3.(2D*).3d"	"3D*"	"2"		"T7663c11"	""	
Na	4	""	""	"158.445"	"0.036"	""	"1.57e+07"	"4.23e-03"	C	"600509.6"	"663623."	"2s2.2p3.(2P*).3p"	"3D"	"3"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		"T7663c11"	""	
Na	4	""	""	"158.506"	"0.036"	""	"3.98e+06"	"1.50e-03"	C	"600534.1"	"663623."	"2s2.2p3.(2P*).3p"	"3D"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		"T7663c11"	""	
Na	4	""	""	"158.587"	"0.036"	""	"3.10e+05"	"1.64e-04"	D	"575768.1"	"638825."	"2s2.2p3.(2D*).3p"	"3F"	"2"	"2s2.2p3.(2D*).3d"	"3D*"	"3"		"T7663c11"	""	
Na	4	""	""	"158.591"	"0.036"	""	"2.51e+04"	"1.58e-05"	E	"600567.7"	"663623."	"2s2.2p3.(2P*).3p"	"3D"	"1"	"2s2.2p3.(2P*).3d"	"3P*"	"2"		"T7663c11"	""	
Na	4	"158.6848"	"0.0010"	"158.6783"	"0.0014"	"3bl*"	"6.31e+07"	"1.70e-02"	C+	"524950.6+x"	"587971.2+x"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).3d"	"5D*"	"2"		"T7663c11"	"L3834"	
Na	4	"158.6848"	"0.0010"	"158.6798"	"0.0356"	"3bl*"	"3.88e+06"	"1.05e-03"	C	"572546.0"	"635566.0"	"2s2.2p3.(2D*).3p"	"3D"	"3"	"2s2.2p3.(2D*).3d"	"3F*"	"2"		"T7663c11"	"L3834"	
Na	4	"158.6990"	"0.0010"	"158.6956"	"0.0014"	"10bl"	"3.15e+08"	"1.19e-01"	B	"524950.6+x"	"587964.3+x"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).3d"	"5D*"	"3"		"T7663c11"	"L3834"	
Na	4	"158.7048"	"0.0010"	"158.7047"	"0.0014"	"12bl"	"9.46e+08"	"4.59e-01"	B+	"524950.6+x"	"587960.7+x"	"2s2.2p3.(4S*).3p"	"5P"	"3"	"2s2.2p3.(4S*).3d"	"5D*"	"4"		"T7663c11"	"L3834"	
Na	2	"158.7080"	"0.0003"	""	""	"30"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	4	""	""	"158.720"	"0.036"	""	"1.28e+07"	"4.83e-03"	C	"575821.0"	"638825."	"2s2.2p3.(2D*).3p"	"3F"	"3"	"2s2.2p3.(2D*).3d"	"3D*"	"3"		"T7663c11"	""	
Na	2	"158.7807"	"0.0003"	""	""	"5"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	4	""	""	"158.793"	"0.036"	""	"1.28e+07"	"2.91e-03"	C	"600534.1"	"663509."	"2s2.2p3.(2P*).3p"	"3D"	"2"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		"T7663c11"	""	
Na	2	"158.8764"	"0.0003"	""	""	"15"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
Na	4	""	""	"158.878"	"0.036"	""	"5.38e+06"	"2.03e-03"	C	"600567.7"	"663509."	"2s2.2p3.(2P*).3p"	"3D"	"1"	"2s2.2p3.(2P*).3d"	"3P*"	"1"		"T7663c11"	""	
Na	4	"158.8870"	"0.0010"	"158.886"	"0.036"	"3bl"	"5.74e+07"	"1.69e-02"	C+	"575886.6"	"638825."	"2s2.2p3.(2D*).3p"	"3F"	"4"	"2s2.2p3.(2D*).3d"	"3D*"	"3"		"T7663c11"	"L3834"	
Na	2	"158.8983"	"0.0003"	"158.8951"	"0.0013"	"7"	""	""		"300507.11"	"363441.7"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"		""	"L914"	
Na	6	""	""	"159.0"	"0.4"	""	"3.21e+08"	"2.03e-01"	C+	"1005070?"	"1067970"	"2s.2p2.(4P).3p"	"3P*"	"1"	"2s.2p2.(4P).3d"	"3D"	"2"		"T5520c2,LS"	""	
Na	8	""	""	"159.0"	"0.4"	""	"8.78e+06"	"4.66e-03"	C	"1935230"	"1998130"	"1s2.2s.6d"	"1D"	"2"	"1s2.2p.5d"	"1F*"	"3"		"T5633c3"	""	
Na	7	""	""	"159.1"	"0.4"	""	"9.94e+06"	"5.66e-03"	C+	"1399600"	"1462440"	"2p2.(3P).3d"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4D*"	"5/2"		"T7192c3,LS"	""	
Na	2	"159.1321"	"0.0003"	"159.1336"	"0.0013"	"15"	""	""		"300507.11"	"363347.4"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"		""	"L914"	
Na	2	"159.1712"	"0.0003"	"159.1721"	"0.0013"	"7"	""	""		"300507.11"	"363332.2"	"2s2.2p5.3p"	"3P"	"1"	"2s2.2p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"		""	"L914"	
Na	7	""	""	"159.2"	"0.4"	""	"7.58e+06"	"2.88e-03"	C	"1399600"	"1462400"	"2p2.(3P).3d"	"4P"	"3/2"	"2s.2p.(3P*).4d"	"4D*"	"3/2"		"T7192c3,LS"	""	
Na	2	"159.4752"	"0.0003"	""	""	"2"	""	""		""	""	""	""	""	""	""	""		""	"L914"	
